Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
1,45.0,-73.0,-8.0,10.21,20979,1.00,1.00,0.97
1a,48.0,-58.0,-14.0,9.63,,,,
1b,45.0,-40.0,-17.0,7.61,,,,
1c,42.0,-58.0,13.0,6.75,,,,
2,-45.0,-70.0,-2.0,10.19,17982,1.00,1.00,0.96
2a,-42.0,-46.0,-14.0,8.64,,,,
2b,-45.0,-67.0,-14.0,8.41,,,,
3,-27.0,-46.0,-8.0,9.43,2781,1.00,1.00,0.74
4,27.0,-43.0,-11.0,8.84,3672,1.00,1.00,0.80
5,18.0,-88.0,-5.0,8.20,1998,1.00,1.00,0.64
6,-15.0,-91.0,-8.0,8.13,2187,1.00,1.00,0.67
7,-6.0,-76.0,7.0,7.52,5076,1.00,1.00,0.86
7a,15.0,-73.0,7.0,6.67,,,,
7b,3.0,-73.0,7.0,6.38,,,,
7c,15.0,-70.0,16.0,6.30,,,,
8,21.0,-55.0,16.0,6.63,486,1.00,1.00,0.00
9,39.0,-79.0,22.0,6.48,270,1.00,1.00,0.00
10,3.0,41.0,-20.0,6.38,864,1.00,1.00,0.16
11,-15.0,-55.0,16.0,6.08,270,1.00,1.00,0.00
12,9.0,47.0,-8.0,6.03,54,1.00,1.00,0.00
13,-42.0,2.0,28.0,6.01,162,1.00,1.00,0.00
14,-6.0,38.0,-8.0,5.98,162,1.00,1.00,0.00
15,-15.0,-61.0,-5.0,5.87,108,1.00,1.00,0.00
16,6.0,26.0,43.0,5.86,135,1.00,1.00,0.00
17,24.0,-79.0,-14.0,5.60,27,1.00,1.00,0.00
18,-12.0,-67.0,-2.0,5.56,27,1.00,1.00,0.00
19,24.0,-97.0,13.0,5.50,27,1.00,1.00,0.00
