Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),Number of Voxels,TDP (ARI),TDP (Notip),TDP (pARI),TDP (pARI1)
44,39.0,-13.0,-20.0,3.73,27.0,1.0,0.0,0.0,0.0,0.0
45,-45.0,-85.0,13.0,3.72,108.0,4.0,0.0,0.0,0.0,0.0
46,-51.0,-67.0,-38.0,3.72,27.0,1.0,0.0,0.0,0.0,0.0
47,-24.0,-13.0,64.0,3.69,405.0,15.0,0.0,0.0,0.0,0.0
48,-27.0,17.0,-8.0,3.69,54.0,2.0,0.0,0.0,0.0,0.0
49,-12.0,59.0,34.0,3.67,81.0,3.0,0.0,0.0,0.0,0.0
50,18.0,65.0,-14.0,3.64,135.0,5.0,0.0,0.0,0.0,0.0
51,18.0,17.0,-26.0,3.64,27.0,1.0,0.0,0.0,0.0,0.0
52,15.0,-46.0,4.0,3.63,27.0,1.0,0.0,0.0,0.0,0.0
53,-27.0,59.0,-17.0,3.62,27.0,1.0,0.0,0.0,0.0,0.0
54,6.0,-4.0,58.0,3.6,27.0,1.0,0.0,0.0,0.0,0.0
55,54.0,-1.0,52.0,3.59,27.0,1.0,0.0,0.0,0.0,0.0
56,-63.0,-22.0,-29.0,3.58,54.0,2.0,0.0,0.0,0.0,0.0
57,-54.0,14.0,-5.0,3.57,54.0,2.0,0.0,0.0,0.0,0.0
58,18.0,47.0,-23.0,3.56,27.0,1.0,0.0,0.0,0.0,0.0
59,9.0,-4.0,61.0,3.56,27.0,1.0,0.0,0.0,0.0,0.0
60,30.0,-25.0,-32.0,3.56,27.0,1.0,0.0,0.0,0.0,0.0
61,-24.0,-37.0,-14.0,3.54,54.0,2.0,0.0,0.0,0.0,0.0
62,0.0,-52.0,43.0,3.53,27.0,1.0,0.0,0.0,0.0,0.0
63,-48.0,-1.0,4.0,3.53,27.0,1.0,0.0,0.0,0.0,0.0
64,15.0,62.0,-14.0,3.52,27.0,1.0,0.0,0.0,0.0,0.0
65,0.0,-91.0,-26.0,3.52,27.0,1.0,0.0,0.0,0.0,0.0
66,-24.0,62.0,-17.0,3.52,27.0,1.0,0.0,0.0,0.0,0.0
67,-3.0,-52.0,46.0,3.52,27.0,1.0,0.0,0.0,0.0,0.0
68,3.0,-49.0,43.0,3.51,27.0,1.0,0.0,0.0,0.0,0.0
69,-63.0,-25.0,-26.0,3.51,27.0,1.0,0.0,0.0,0.0,0.0
70,-9.0,-55.0,13.0,3.5,27.0,1.0,0.0,0.0,0.0,0.0
