Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),Number of Voxels,TDP (ARI),TDP (Notip),TDP (pARI),TDP (pARI1)
1,36.0,-82.0,19.0,9.51,127548.0,4724.0,0.96,0.98,0.99,0.98
1a,-33.0,-88.0,10.0,9.45,,,,,,
1b,27.0,-61.0,-11.0,9.29,,,,,,
1c,0.0,-82.0,13.0,8.4,,,,,,
2,42.0,-46.0,-20.0,6.6,2403.0,89.0,0.54,0.58,0.4,0.61
3,-9.0,47.0,-26.0,6.11,1134.0,42.0,0.5,0.55,0.0,0.57
4,-27.0,26.0,55.0,5.47,2187.0,81.0,0.27,0.41,0.3,0.44
4a,-42.0,20.0,52.0,4.19,,,,,,
4b,-15.0,38.0,55.0,4.02,,,,,,
5,-21.0,35.0,-14.0,5.43,1782.0,66.0,0.42,0.48,0.26,0.53
6,0.0,-64.0,37.0,5.32,2484.0,92.0,0.28,0.46,0.37,0.49
7,6.0,47.0,-26.0,5.32,1485.0,55.0,0.18,0.25,0.04,0.31
7a,12.0,53.0,-23.0,4.86,,,,,,
8,24.0,2.0,-17.0,5.29,1809.0,67.0,0.25,0.33,0.1,0.37
8a,21.0,-10.0,-14.0,4.54,,,,,,
9,48.0,-61.0,-8.0,5.2,2160.0,80.0,0.34,0.46,0.3,0.49
10,-39.0,11.0,-23.0,5.15,2106.0,78.0,0.08,0.32,0.22,0.36
10a,-39.0,8.0,-11.0,4.17,,,,,,
10b,-39.0,23.0,-23.0,4.06,,,,,,
11,-51.0,-67.0,25.0,5.09,7452.0,276.0,0.43,0.72,0.76,0.72
11a,-48.0,-67.0,37.0,4.75,,,,,,
11b,-48.0,-55.0,19.0,4.6,,,,,,
11c,-57.0,-43.0,13.0,4.11,,,,,,
12,3.0,59.0,25.0,4.6,1890.0,70.0,0.0,0.01,0.09,0.04
12a,-9.0,59.0,28.0,3.93,,,,,,
12b,-9.0,56.0,40.0,3.74,,,,,,
12c,6.0,68.0,19.0,3.64,,,,,,
13,33.0,29.0,-17.0,4.6,1026.0,38.0,0.0,0.05,0.0,0.11
13a,21.0,32.0,-14.0,3.99,,,,,,
14,51.0,-10.0,-17.0,4.54,783.0,29.0,0.0,0.1,0.0,0.14
15,3.0,11.0,-11.0,4.45,270.0,10.0,0.0,0.0,0.0,0.0
16,18.0,32.0,49.0,4.44,972.0,36.0,0.0,0.03,0.0,0.08
16a,6.0,41.0,52.0,3.9,,,,,,
17,-21.0,-10.0,-14.0,4.16,243.0,9.0,0.0,0.0,0.0,0.0
18,-60.0,-7.0,-17.0,4.15,675.0,25.0,0.0,0.0,0.0,0.0
19,-24.0,-1.0,-47.0,4.09,189.0,7.0,0.0,0.0,0.0,0.0
20,48.0,-52.0,13.0,4.04,999.0,37.0,0.0,0.0,0.0,0.0
20a,57.0,-61.0,19.0,3.87,,,,,,
21,39.0,23.0,-32.0,4.02,270.0,10.0,0.0,0.0,0.0,0.0
22,42.0,14.0,-20.0,3.98,162.0,6.0,0.0,0.0,0.0,0.0
23,-6.0,-79.0,52.0,3.84,54.0,2.0,0.0,0.0,0.0,0.0
24,3.0,65.0,-8.0,3.79,27.0,1.0,0.0,0.0,0.0,0.0
25,-27.0,-7.0,-20.0,3.78,27.0,1.0,0.0,0.0,0.0,0.0
26,15.0,-46.0,-50.0,3.74,27.0,1.0,0.0,0.0,0.0,0.0
27,6.0,53.0,43.0,3.73,162.0,6.0,0.0,0.0,0.0,0.0
28,3.0,65.0,1.0,3.72,27.0,1.0,0.0,0.0,0.0,0.0
29,-45.0,14.0,52.0,3.59,27.0,1.0,0.0,0.0,0.0,0.0
30,-42.0,-61.0,-20.0,3.58,27.0,1.0,0.0,0.0,0.0,0.0
31,-42.0,11.0,55.0,3.58,27.0,1.0,0.0,0.0,0.0,0.0
32,3.0,65.0,16.0,3.57,27.0,1.0,0.0,0.0,0.0,0.0
33,-66.0,-43.0,4.0,3.55,27.0,1.0,0.0,0.0,0.0,0.0
34,-30.0,8.0,-44.0,3.55,27.0,1.0,0.0,0.0,0.0,0.0
35,3.0,59.0,-2.0,3.54,27.0,1.0,0.0,0.0,0.0,0.0
36,39.0,35.0,-17.0,3.53,27.0,1.0,0.0,0.0,0.0,0.0
37,-6.0,35.0,43.0,3.53,27.0,1.0,0.0,0.0,0.0,0.0
38,-3.0,44.0,43.0,3.52,27.0,1.0,0.0,0.0,0.0,0.0
