Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),Number of Voxels,TDP (ARI),TDP (Notip),TDP (pARI),TDP (pARI1)
20,15.0,-46.0,-50.0,3.74,81.0,3.0,0.0,0.0,0.0,0.0
21,-42.0,-61.0,-20.0,3.58,108.0,4.0,0.0,0.0,0.0,0.0
22,-45.0,35.0,-11.0,3.46,621.0,23.0,0.0,0.0,0.0,0.0
23,-48.0,17.0,46.0,3.36,27.0,1.0,0.0,0.0,0.0,0.0
24,6.0,-4.0,-14.0,3.35,81.0,3.0,0.0,0.0,0.0,0.0
25,-45.0,11.0,-38.0,3.35,108.0,4.0,0.0,0.0,0.0,0.0
26,48.0,-64.0,43.0,3.35,297.0,11.0,0.0,0.0,0.0,0.0
27,-21.0,53.0,-11.0,3.31,54.0,2.0,0.0,0.0,0.0,0.0
28,18.0,38.0,-17.0,3.3,27.0,1.0,0.0,0.0,0.0,0.0
29,-18.0,-22.0,-17.0,3.28,108.0,4.0,0.0,0.0,0.0,0.0
30,-45.0,20.0,16.0,3.26,54.0,2.0,0.0,0.0,0.0,0.0
31,45.0,14.0,49.0,3.25,81.0,3.0,0.0,0.0,0.0,0.0
32,-45.0,5.0,-26.0,3.19,81.0,3.0,0.0,0.0,0.0,0.0
33,-45.0,29.0,1.0,3.18,27.0,1.0,0.0,0.0,0.0,0.0
34,48.0,2.0,-20.0,3.17,108.0,4.0,0.0,0.0,0.0,0.0
35,-6.0,62.0,-5.0,3.15,27.0,1.0,0.0,0.0,0.0,0.0
36,3.0,-70.0,-32.0,3.14,54.0,2.0,0.0,0.0,0.0,0.0
37,30.0,23.0,52.0,3.14,27.0,1.0,0.0,0.0,0.0,0.0
38,-18.0,-34.0,7.0,3.13,27.0,1.0,0.0,0.0,0.0,0.0
39,60.0,20.0,13.0,3.11,27.0,1.0,0.0,0.0,0.0,0.0
40,-12.0,23.0,-5.0,3.1,27.0,1.0,0.0,0.0,0.0,0.0
41,3.0,-52.0,22.0,3.1,27.0,1.0,0.0,0.0,0.0,0.0
42,-54.0,20.0,34.0,3.08,27.0,1.0,0.0,0.0,0.0,0.0
43,-51.0,20.0,37.0,3.08,27.0,1.0,0.0,0.0,0.0,0.0
44,-24.0,50.0,40.0,3.07,27.0,1.0,0.0,0.0,0.0,0.0
45,-9.0,68.0,19.0,3.04,27.0,1.0,0.0,0.0,0.0,0.0
46,3.0,56.0,37.0,3.04,27.0,1.0,0.0,0.0,0.0,0.0
47,-51.0,23.0,34.0,3.03,27.0,1.0,0.0,0.0,0.0,0.0
48,-18.0,17.0,-11.0,3.03,27.0,1.0,0.0,0.0,0.0,0.0
49,-42.0,-52.0,-23.0,3.01,27.0,1.0,0.0,0.0,0.0,0.0
50,-39.0,26.0,7.0,3.01,27.0,1.0,0.0,0.0,0.0,0.0
