Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
34,36.0,-76.0,7.0,4.07,216,0.00,0.00,0.00
35,18.0,41.0,-23.0,4.07,378,0.00,0.00,0.00
36,-27.0,-19.0,4.0,4.03,54,0.00,0.00,0.00
37,39.0,11.0,28.0,4.02,513,0.00,0.00,0.00
38,51.0,-22.0,55.0,4.00,162,0.00,0.00,0.00
39,69.0,-22.0,-14.0,3.92,324,0.00,0.00,0.00
39a,63.0,-25.0,-8.0,3.84,,,,
40,-15.0,23.0,-23.0,3.91,162,0.00,0.00,0.00
41,69.0,-40.0,-14.0,3.89,108,0.00,0.00,0.00
42,-45.0,20.0,37.0,3.87,81,0.00,0.00,0.00
43,15.0,50.0,40.0,3.85,135,0.00,0.00,0.00
44,-6.0,-52.0,34.0,3.82,243,0.00,0.00,0.00
45,-39.0,-22.0,37.0,3.81,27,0.00,0.00,0.00
46,3.0,-73.0,-35.0,3.81,189,0.00,0.00,0.00
47,60.0,-28.0,28.0,3.79,216,0.00,0.00,0.00
48,0.0,-19.0,-32.0,3.79,81,0.00,0.00,0.00
49,45.0,56.0,1.0,3.79,216,0.00,0.00,0.00
50,15.0,-1.0,16.0,3.79,162,0.00,0.00,0.00
51,-51.0,-64.0,-35.0,3.76,54,0.00,0.00,0.00
52,-66.0,-28.0,37.0,3.76,54,0.00,0.00,0.00
53,-15.0,26.0,-5.0,3.75,108,0.00,0.00,0.00
54,33.0,17.0,61.0,3.73,54,0.00,0.00,0.00
55,33.0,2.0,1.0,3.72,27,0.00,0.00,0.00
56,12.0,-79.0,31.0,3.71,27,0.00,0.00,0.00
57,-24.0,-34.0,7.0,3.70,54,0.00,0.00,0.00
58,45.0,38.0,34.0,3.69,27,0.00,0.00,0.00
59,3.0,-82.0,-29.0,3.68,81,0.00,0.00,0.00
60,-36.0,-64.0,-47.0,3.67,54,0.00,0.00,0.00
61,6.0,-67.0,64.0,3.65,27,0.00,0.00,0.00
62,-27.0,-52.0,-5.0,3.64,81,0.00,0.00,0.00
63,-51.0,-46.0,-2.0,3.63,54,0.00,0.00,0.00
64,-48.0,-73.0,25.0,3.63,108,0.00,0.00,0.00
65,57.0,-61.0,-17.0,3.63,243,0.00,0.00,0.00
66,45.0,-79.0,-23.0,3.63,27,0.00,0.00,0.00
67,30.0,-76.0,25.0,3.63,54,0.00,0.00,0.00
68,66.0,-10.0,7.0,3.63,54,0.00,0.00,0.00
69,15.0,-91.0,-29.0,3.61,54,0.00,0.00,0.00
70,33.0,8.0,7.0,3.60,27,0.00,0.00,0.00
71,9.0,44.0,19.0,3.60,27,0.00,0.00,0.00
72,18.0,-31.0,-32.0,3.60,27,0.00,0.00,0.00
73,24.0,-25.0,55.0,3.59,27,0.00,0.00,0.00
74,-24.0,62.0,7.0,3.59,27,0.00,0.00,0.00
75,6.0,14.0,52.0,3.59,54,0.00,0.00,0.00
76,-39.0,-25.0,1.0,3.57,27,0.00,0.00,0.00
77,-48.0,-64.0,-47.0,3.55,27,0.00,0.00,0.00
78,57.0,-67.0,-11.0,3.55,27,0.00,0.00,0.00
79,-48.0,-13.0,28.0,3.54,27,0.00,0.00,0.00
80,15.0,35.0,58.0,3.54,27,0.00,0.00,0.00
81,30.0,5.0,4.0,3.53,27,0.00,0.00,0.00
82,-42.0,17.0,40.0,3.52,27,0.00,0.00,0.00
83,-27.0,-55.0,-11.0,3.52,27,0.00,0.00,0.00
84,27.0,-58.0,-29.0,3.52,27,0.00,0.00,0.00
85,-51.0,-19.0,52.0,3.52,27,0.00,0.00,0.00
86,45.0,-10.0,16.0,3.51,27,0.00,0.00,0.00
87,33.0,-58.0,-26.0,3.51,27,0.00,0.00,0.00
88,18.0,-31.0,64.0,3.50,27,0.00,0.00,0.00
