Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
18,21.0,59.0,19.0,4.13,1296,0.00,0.00,0.00
18a,21.0,56.0,31.0,3.29,,,,
19,36.0,-76.0,7.0,4.07,1755,0.00,0.00,0.00
19a,30.0,-76.0,25.0,3.63,,,,
19b,27.0,-85.0,10.0,3.34,,,,
20,18.0,41.0,-23.0,4.07,621,0.00,0.00,0.00
21,-27.0,-19.0,4.0,4.03,189,0.00,0.00,0.00
22,39.0,11.0,28.0,4.02,1215,0.00,0.00,0.00
23,69.0,-22.0,-14.0,3.92,1080,0.00,0.00,0.00
23a,63.0,-25.0,-8.0,3.84,,,,
24,69.0,-40.0,-14.0,3.89,513,0.00,0.00,0.00
25,-45.0,20.0,37.0,3.87,540,0.00,0.00,0.00
26,-6.0,-52.0,34.0,3.82,918,0.00,0.00,0.00
27,0.0,-19.0,-32.0,3.79,297,0.00,0.00,0.00
28,15.0,-1.0,16.0,3.79,459,0.00,0.00,0.00
29,-66.0,-28.0,37.0,3.76,108,0.00,0.00,0.00
30,12.0,-79.0,31.0,3.71,513,0.00,0.00,0.00
30a,15.0,-58.0,28.0,3.31,,,,
30b,15.0,-64.0,22.0,3.31,,,,
31,-24.0,-34.0,7.0,3.70,189,0.00,0.00,0.00
32,-27.0,-52.0,-5.0,3.64,972,0.00,0.00,0.00
33,-24.0,62.0,7.0,3.59,405,0.00,0.00,0.00
34,6.0,14.0,52.0,3.59,864,0.00,0.00,0.00
34a,-3.0,14.0,49.0,3.34,,,,
35,-39.0,-25.0,1.0,3.57,108,0.00,0.00,0.00
36,30.0,5.0,4.0,3.53,54,0.00,0.00,0.00
37,-27.0,62.0,19.0,3.48,216,0.00,0.00,0.00
38,-30.0,29.0,49.0,3.43,405,0.00,0.00,0.00
39,-33.0,8.0,31.0,3.41,54,0.00,0.00,0.00
40,0.0,62.0,28.0,3.40,81,0.00,0.00,0.00
41,-21.0,41.0,37.0,3.39,135,0.00,0.00,0.00
42,6.0,-25.0,4.0,3.37,81,0.00,0.00,0.00
43,-51.0,-16.0,-32.0,3.34,243,0.00,0.00,0.00
44,-48.0,-46.0,55.0,3.34,108,0.00,0.00,0.00
45,-24.0,-7.0,10.0,3.31,54,0.00,0.00,0.00
46,-18.0,-46.0,70.0,3.27,216,0.00,0.00,0.00
47,-27.0,-43.0,-35.0,3.26,27,0.00,0.00,0.00
48,12.0,-10.0,-32.0,3.26,27,0.00,0.00,0.00
49,-18.0,-94.0,7.0,3.24,27,0.00,0.00,0.00
50,30.0,-70.0,-8.0,3.23,135,0.00,0.00,0.00
51,24.0,-58.0,46.0,3.21,81,0.00,0.00,0.00
52,15.0,-28.0,-20.0,3.18,54,0.00,0.00,0.00
53,21.0,-16.0,-35.0,3.15,27,0.00,0.00,0.00
54,-30.0,-52.0,-32.0,3.14,54,0.00,0.00,0.00
55,-3.0,-67.0,22.0,3.14,27,0.00,0.00,0.00
56,-9.0,-13.0,16.0,3.13,27,0.00,0.00,0.00
57,-30.0,-10.0,-2.0,3.11,54,0.00,0.00,0.00
58,24.0,-43.0,70.0,3.11,27,0.00,0.00,0.00
59,9.0,-70.0,61.0,3.10,54,0.00,0.00,0.00
60,24.0,47.0,31.0,3.09,27,0.00,0.00,0.00
61,-36.0,-19.0,22.0,3.08,54,0.00,0.00,0.00
62,48.0,47.0,10.0,3.08,27,0.00,0.00,0.00
63,-18.0,62.0,-11.0,3.08,27,0.00,0.00,0.00
64,21.0,-40.0,-35.0,3.08,27,0.00,0.00,0.00
65,-9.0,-16.0,-23.0,3.07,27,0.00,0.00,0.00
66,-9.0,-85.0,-8.0,3.07,162,0.00,0.00,0.00
67,30.0,-46.0,-35.0,3.07,27,0.00,0.00,0.00
68,54.0,-64.0,-35.0,3.07,27,0.00,0.00,0.00
69,-24.0,14.0,-2.0,3.06,27,0.00,0.00,0.00
70,-21.0,59.0,25.0,3.04,27,0.00,0.00,0.00
71,-36.0,11.0,28.0,3.04,54,0.00,0.00,0.00
72,-33.0,-43.0,67.0,3.04,27,0.00,0.00,0.00
73,6.0,-91.0,-20.0,3.03,54,0.00,0.00,0.00
74,-6.0,-88.0,-8.0,3.03,27,0.00,0.00,0.00
75,-39.0,-22.0,19.0,3.01,27,0.00,0.00,0.00
76,51.0,-52.0,-23.0,3.01,27,0.00,0.00,0.00
