Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
1,42.0,-58.0,-20.0,10.29,207927,0.86,0.96,0.97
1a,-12.0,-103.0,7.0,8.91,,,,
1b,18.0,-100.0,10.0,8.41,,,,
1c,21.0,-7.0,-17.0,8.31,,,,
2,27.0,-1.0,70.0,5.57,86076,0.67,0.89,0.92
2a,48.0,23.0,28.0,5.36,,,,
2b,36.0,-40.0,67.0,5.35,,,,
2c,36.0,-37.0,55.0,5.32,,,,
3,-63.0,-31.0,1.0,4.79,1485,0.05,0.13,0.00
4,-3.0,65.0,-14.0,4.79,3294,0.02,0.05,0.00
4a,-21.0,68.0,-2.0,3.84,,,,
4b,-21.0,65.0,-11.0,3.82,,,,
4c,-24.0,68.0,4.0,3.81,,,,
5,-30.0,-4.0,67.0,4.71,8910,0.04,0.25,0.33
5a,-48.0,26.0,40.0,4.43,,,,
5b,-39.0,23.0,49.0,4.28,,,,
5c,-39.0,-7.0,64.0,4.24,,,,
6,-42.0,-1.0,31.0,4.61,2673,0.07,0.17,0.00
6a,-48.0,8.0,22.0,4.58,,,,
7,30.0,29.0,-20.0,4.24,2079,0.00,0.00,0.00
7a,39.0,35.0,-20.0,4.09,,,,
7b,33.0,32.0,-14.0,3.93,,,,
8,-30.0,32.0,-20.0,4.08,945,0.00,0.00,0.00
8a,-39.0,44.0,-20.0,3.98,,,,
9,-9.0,47.0,40.0,3.85,891,0.00,0.00,0.00
10,-48.0,-52.0,-11.0,3.77,459,0.00,0.00,0.00
11,-39.0,-34.0,10.0,3.74,1215,0.00,0.00,0.00
11a,-48.0,-19.0,4.0,3.46,,,,
11b,-42.0,-25.0,10.0,3.32,,,,
12,-45.0,-43.0,-38.0,3.68,270,0.00,0.00,0.00
13,48.0,8.0,13.0,3.67,216,0.00,0.00,0.00
14,-63.0,-4.0,-23.0,3.59,135,0.00,0.00,0.00
15,-6.0,-52.0,-38.0,3.50,324,0.00,0.00,0.00
16,3.0,-37.0,-17.0,3.42,432,0.00,0.00,0.00
16a,3.0,-25.0,-20.0,3.24,,,,
17,-57.0,-7.0,-8.0,3.35,162,0.00,0.00,0.00
18,6.0,62.0,22.0,3.34,216,0.00,0.00,0.00
19,-9.0,68.0,19.0,3.33,324,0.00,0.00,0.00
20,-6.0,-61.0,-26.0,3.33,297,0.00,0.00,0.00
21,-45.0,29.0,1.0,3.33,243,0.00,0.00,0.00
22,-60.0,8.0,-8.0,3.33,189,0.00,0.00,0.00
23,-45.0,38.0,7.0,3.31,135,0.00,0.00,0.00
24,-36.0,23.0,-14.0,3.29,108,0.00,0.00,0.00
25,-18.0,-28.0,7.0,3.27,54,0.00,0.00,0.00
26,63.0,-4.0,-26.0,3.25,54,0.00,0.00,0.00
27,12.0,-55.0,-44.0,3.24,189,0.00,0.00,0.00
28,-36.0,59.0,-11.0,3.23,27,0.00,0.00,0.00
29,-18.0,56.0,37.0,3.23,81,0.00,0.00,0.00
30,18.0,-16.0,19.0,3.21,54,0.00,0.00,0.00
31,-6.0,2.0,55.0,3.20,81,0.00,0.00,0.00
32,51.0,-31.0,31.0,3.18,54,0.00,0.00,0.00
33,3.0,5.0,-2.0,3.17,81,0.00,0.00,0.00
34,-18.0,68.0,-8.0,3.16,27,0.00,0.00,0.00
35,-24.0,-46.0,-50.0,3.16,27,0.00,0.00,0.00
36,-12.0,-28.0,13.0,3.14,81,0.00,0.00,0.00
37,-33.0,-22.0,10.0,3.14,27,0.00,0.00,0.00
38,42.0,53.0,-14.0,3.14,27,0.00,0.00,0.00
39,-48.0,-4.0,43.0,3.14,81,0.00,0.00,0.00
40,48.0,-31.0,28.0,3.13,54,0.00,0.00,0.00
41,-21.0,56.0,34.0,3.11,27,0.00,0.00,0.00
42,39.0,53.0,-17.0,3.10,27,0.00,0.00,0.00
43,27.0,-49.0,-2.0,3.10,27,0.00,0.00,0.00
44,39.0,17.0,-38.0,3.10,54,0.00,0.00,0.00
45,-39.0,-1.0,-35.0,3.10,27,0.00,0.00,0.00
46,6.0,-10.0,70.0,3.08,27,0.00,0.00,0.00
47,-33.0,-16.0,70.0,3.06,27,0.00,0.00,0.00
48,-66.0,-10.0,-20.0,3.06,27,0.00,0.00,0.00
49,36.0,14.0,-35.0,3.05,27,0.00,0.00,0.00
50,-60.0,2.0,-23.0,3.04,27,0.00,0.00,0.00
51,3.0,65.0,16.0,3.03,27,0.00,0.00,0.00
52,6.0,68.0,-14.0,3.01,54,0.00,0.00,0.00
53,-9.0,-70.0,-50.0,3.01,27,0.00,0.00,0.00
54,-24.0,50.0,40.0,3.01,27,0.00,0.00,0.00
55,18.0,-52.0,7.0,3.00,27,0.00,0.00,0.00
