Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
1,39.0,-82.0,19.0,9.73,85185,1.00,1.00,0.99
1a,-45.0,-67.0,-2.0,9.67,,,,
1b,-39.0,-85.0,10.0,8.93,,,,
1c,-9.0,-73.0,16.0,8.48,,,,
2,27.0,-58.0,-11.0,6.88,2187,1.00,1.00,0.67
2a,27.0,-40.0,-17.0,5.82,,,,
3,-15.0,-94.0,-8.0,6.45,702,1.00,1.00,0.00
4,21.0,-91.0,-8.0,6.15,351,1.00,1.00,0.00
5,-42.0,-49.0,-11.0,5.51,135,1.00,1.00,0.00
6,-3.0,41.0,-17.0,5.32,270,1.00,1.00,0.00
