Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),Number of Voxels,TDP (ARI),TDP (Notip),TDP (pARI),TDP (pARI1)
39,30.0,17.0,-11.0,3.78,189.0,7.0,0.0,0.0,0.0,0.0
40,-39.0,-67.0,-11.0,3.74,81.0,3.0,0.0,0.0,0.0,0.0
41,-42.0,-46.0,-11.0,3.71,54.0,2.0,0.0,0.0,0.0,0.0
42,-3.0,-22.0,-5.0,3.68,54.0,2.0,0.0,0.0,0.0,0.0
43,0.0,-19.0,1.0,3.66,27.0,1.0,0.0,0.0,0.0,0.0
44,54.0,-13.0,-35.0,3.65,27.0,1.0,0.0,0.0,0.0,0.0
45,-33.0,-22.0,61.0,3.64,27.0,1.0,0.0,0.0,0.0,0.0
46,21.0,-52.0,-17.0,3.64,54.0,2.0,0.0,0.0,0.0,0.0
47,-3.0,-91.0,37.0,3.61,27.0,1.0,0.0,0.0,0.0,0.0
48,54.0,-64.0,-35.0,3.61,27.0,1.0,0.0,0.0,0.0,0.0
49,-18.0,-31.0,-5.0,3.61,27.0,1.0,0.0,0.0,0.0,0.0
50,-36.0,14.0,1.0,3.58,135.0,5.0,0.0,0.0,0.0,0.0
51,39.0,20.0,46.0,3.56,27.0,1.0,0.0,0.0,0.0,0.0
52,6.0,32.0,37.0,3.56,27.0,1.0,0.0,0.0,0.0,0.0
53,-60.0,-4.0,40.0,3.55,27.0,1.0,0.0,0.0,0.0,0.0
54,-18.0,14.0,-26.0,3.54,27.0,1.0,0.0,0.0,0.0,0.0
55,-30.0,14.0,-14.0,3.53,27.0,1.0,0.0,0.0,0.0,0.0
56,-51.0,-49.0,-44.0,3.53,54.0,2.0,0.0,0.0,0.0,0.0
57,12.0,-46.0,-35.0,3.52,27.0,1.0,0.0,0.0,0.0,0.0
58,33.0,-34.0,40.0,3.51,27.0,1.0,0.0,0.0,0.0,0.0
