Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
1,-6.0,-103.0,7.0,15.56,219429,1.00,1.00,1.00
1a,12.0,-97.0,16.0,15.52,,,,
1b,27.0,-85.0,22.0,13.98,,,,
1c,3.0,-79.0,-2.0,13.95,,,,
2,-48.0,-22.0,16.0,12.79,54027,0.99,0.99,0.98
2a,-42.0,-4.0,13.0,9.23,,,,
2b,-51.0,-40.0,22.0,8.95,,,,
2c,-60.0,-28.0,-2.0,7.86,,,,
3,-42.0,-16.0,61.0,12.31,32805,0.99,0.99,0.97
3a,-36.0,-25.0,52.0,11.64,,,,
3b,-54.0,-19.0,49.0,11.04,,,,
3c,-3.0,-7.0,52.0,8.51,,,,
4,24.0,-52.0,-26.0,11.80,39582,0.99,0.99,0.98
4a,6.0,-64.0,-20.0,8.94,,,,
4b,-15.0,-79.0,-35.0,7.53,,,,
4c,-15.0,-88.0,-32.0,7.31,,,,
5,60.0,-28.0,-5.0,9.66,31509,0.98,0.99,0.97
5a,69.0,-43.0,4.0,7.54,,,,
5b,60.0,-16.0,16.0,6.66,,,,
5c,42.0,-52.0,43.0,6.34,,,,
6,-30.0,35.0,-14.0,8.85,7263,0.94,0.94,0.88
6a,-21.0,17.0,-23.0,5.61,,,,
6b,-42.0,23.0,-29.0,5.25,,,,
7,-18.0,-97.0,-11.0,6.64,999,0.81,0.81,0.16
8,-6.0,62.0,34.0,6.62,13959,0.97,0.97,0.94
8a,-9.0,62.0,16.0,6.34,,,,
8b,-12.0,56.0,40.0,6.14,,,,
8c,-6.0,56.0,-5.0,5.76,,,,
9,30.0,35.0,-14.0,6.42,1215,0.82,0.84,0.36
10,-54.0,35.0,7.0,6.05,1647,0.75,0.79,0.51
11,45.0,14.0,46.0,5.56,3672,0.87,0.89,0.77
11a,33.0,11.0,58.0,4.56,,,,
12,33.0,-7.0,-32.0,5.49,675,0.60,0.68,0.00
13,18.0,-28.0,67.0,5.44,3078,0.85,0.87,0.73
13a,48.0,-22.0,64.0,5.30,,,,
13b,33.0,-25.0,61.0,5.25,,,,
13c,39.0,-22.0,55.0,4.93,,,,
14,6.0,-58.0,43.0,5.19,540,0.50,0.55,0.00
15,6.0,-22.0,55.0,5.07,1566,0.69,0.74,0.47
15a,3.0,-31.0,61.0,4.85,,,,
16,-33.0,14.0,10.0,5.01,486,0.33,0.39,0.00
17,33.0,56.0,-5.0,4.89,405,0.20,0.33,0.00
18,-30.0,-7.0,-29.0,4.87,324,0.42,0.42,0.00
19,30.0,-52.0,-50.0,4.74,243,0.22,0.33,0.00
20,42.0,-82.0,-26.0,4.61,216,0.25,0.25,0.00
21,21.0,-91.0,-5.0,4.50,81,0.00,0.00,0.00
22,-42.0,11.0,-38.0,4.48,486,0.17,0.28,0.00
22a,-51.0,11.0,-35.0,4.23,,,,
23,30.0,23.0,-8.0,4.47,81,0.00,0.00,0.00
24,6.0,38.0,43.0,4.43,189,0.00,0.00,0.00
25,-12.0,20.0,67.0,4.40,27,0.00,0.00,0.00
26,33.0,-88.0,-35.0,4.39,162,0.00,0.00,0.00
27,24.0,2.0,-26.0,4.38,108,0.00,0.00,0.00
28,39.0,20.0,-32.0,4.37,189,0.00,0.00,0.00
29,-18.0,11.0,13.0,4.36,54,0.00,0.00,0.00
30,60.0,8.0,19.0,4.33,54,0.00,0.00,0.00
31,21.0,-7.0,-20.0,4.32,108,0.00,0.00,0.00
32,57.0,14.0,-2.0,4.29,54,0.00,0.00,0.00
33,15.0,8.0,-8.0,4.27,108,0.00,0.00,0.00
34,0.0,-34.0,1.0,4.25,54,0.00,0.00,0.00
35,57.0,35.0,10.0,4.23,54,0.00,0.00,0.00
36,48.0,20.0,7.0,4.23,135,0.00,0.00,0.00
37,66.0,-4.0,22.0,4.23,54,0.00,0.00,0.00
38,9.0,-16.0,-14.0,4.19,27,0.00,0.00,0.00
39,21.0,14.0,-20.0,4.13,54,0.00,0.00,0.00
40,27.0,-100.0,-11.0,4.11,54,0.00,0.00,0.00
41,24.0,8.0,-32.0,4.05,27,0.00,0.00,0.00
42,6.0,-82.0,-44.0,4.02,27,0.00,0.00,0.00
