Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
1,-33.0,-94.0,-17.0,5.63,7695,0.17,0.30,0.33
1a,-45.0,-79.0,-26.0,4.56,,,,
1b,-48.0,-61.0,-26.0,4.13,,,,
1c,-51.0,-64.0,-35.0,4.08,,,,
2,66.0,2.0,16.0,5.47,14877,0.20,0.46,0.57
2a,69.0,-22.0,10.0,4.67,,,,
2b,69.0,-10.0,13.0,4.59,,,,
2c,69.0,-28.0,13.0,4.43,,,,
3,-12.0,-82.0,-8.0,5.40,14445,0.27,0.52,0.59
3a,30.0,-73.0,-8.0,4.96,,,,
3b,-24.0,-61.0,-11.0,4.91,,,,
3c,30.0,-46.0,-11.0,4.64,,,,
4,-6.0,11.0,52.0,5.30,5238,0.14,0.31,0.32
4a,6.0,8.0,55.0,4.19,,,,
5,45.0,14.0,25.0,5.27,4563,0.24,0.33,0.28
5a,48.0,29.0,13.0,3.36,,,,
6,12.0,-43.0,-26.0,5.08,12555,0.05,0.36,0.50
6a,0.0,-64.0,-14.0,4.43,,,,
6b,3.0,-55.0,-11.0,4.26,,,,
6c,3.0,-16.0,-32.0,4.23,,,,
7,39.0,-73.0,4.0,5.00,6075,0.04,0.21,0.23
7a,39.0,-64.0,16.0,4.44,,,,
7b,30.0,-82.0,10.0,4.42,,,,
7c,27.0,-67.0,34.0,3.63,,,,
8,-63.0,-34.0,16.0,4.95,25812,0.30,0.66,0.75
8a,-63.0,-10.0,13.0,4.90,,,,
8b,-27.0,-19.0,4.0,4.85,,,,
8c,-57.0,-19.0,7.0,4.68,,,,
9,36.0,-94.0,-8.0,4.75,6507,0.08,0.19,0.19
9a,48.0,-70.0,-32.0,3.96,,,,
9b,45.0,-70.0,-23.0,3.92,,,,
9c,33.0,-82.0,-29.0,3.77,,,,
10,12.0,-46.0,1.0,4.54,1485,0.00,0.00,0.00
11,15.0,56.0,19.0,4.52,891,0.00,0.00,0.00
12,3.0,-25.0,52.0,4.51,702,0.00,0.00,0.00
13,54.0,-22.0,58.0,4.40,1323,0.00,0.00,0.00
14,30.0,-1.0,-5.0,4.26,810,0.00,0.00,0.00
14a,30.0,-10.0,-5.0,3.84,,,,
15,-51.0,-37.0,55.0,4.21,1323,0.00,0.00,0.00
16,-39.0,26.0,19.0,4.18,999,0.00,0.00,0.00
17,-21.0,62.0,16.0,4.06,1215,0.00,0.00,0.00
18,-36.0,2.0,13.0,3.94,351,0.00,0.00,0.00
19,12.0,56.0,4.0,3.92,2862,0.00,0.00,0.00
19a,12.0,41.0,-8.0,3.76,,,,
19b,3.0,47.0,16.0,3.72,,,,
20,-27.0,-55.0,46.0,3.85,1134,0.00,0.00,0.00
21,-33.0,20.0,4.0,3.77,783,0.00,0.00,0.00
21a,-36.0,23.0,-5.0,3.52,,,,
22,27.0,32.0,49.0,3.75,189,0.00,0.00,0.00
23,27.0,-55.0,46.0,3.75,837,0.00,0.00,0.00
24,24.0,-43.0,67.0,3.75,162,0.00,0.00,0.00
25,-3.0,-58.0,28.0,3.70,999,0.00,0.00,0.00
25a,-3.0,-46.0,28.0,3.65,,,,
26,-30.0,-4.0,52.0,3.69,864,0.00,0.00,0.00
27,42.0,5.0,46.0,3.68,648,0.00,0.00,0.00
28,57.0,-55.0,31.0,3.67,1782,0.00,0.00,0.00
28a,54.0,-61.0,43.0,3.40,,,,
29,-24.0,-76.0,31.0,3.66,567,0.00,0.00,0.00
30,48.0,20.0,-32.0,3.66,270,0.00,0.00,0.00
31,18.0,20.0,-8.0,3.60,189,0.00,0.00,0.00
32,-18.0,-40.0,-29.0,3.57,459,0.00,0.00,0.00
33,-33.0,-43.0,64.0,3.57,243,0.00,0.00,0.00
34,-3.0,-31.0,-8.0,3.46,324,0.00,0.00,0.00
35,-9.0,-7.0,16.0,3.46,162,0.00,0.00,0.00
36,-51.0,-22.0,-5.0,3.45,108,0.00,0.00,0.00
37,12.0,26.0,-20.0,3.43,162,0.00,0.00,0.00
38,-15.0,17.0,13.0,3.38,162,0.00,0.00,0.00
39,18.0,14.0,16.0,3.38,27,0.00,0.00,0.00
40,33.0,-28.0,64.0,3.37,81,0.00,0.00,0.00
41,60.0,-7.0,43.0,3.37,216,0.00,0.00,0.00
42,9.0,-49.0,64.0,3.36,243,0.00,0.00,0.00
43,-24.0,62.0,-2.0,3.36,324,0.00,0.00,0.00
44,-45.0,-19.0,-8.0,3.36,81,0.00,0.00,0.00
45,-18.0,32.0,52.0,3.30,54,0.00,0.00,0.00
46,39.0,50.0,13.0,3.30,27,0.00,0.00,0.00
47,12.0,53.0,16.0,3.28,27,0.00,0.00,0.00
48,-30.0,23.0,52.0,3.27,81,0.00,0.00,0.00
49,3.0,-76.0,-32.0,3.27,54,0.00,0.00,0.00
50,-27.0,-85.0,7.0,3.26,108,0.00,0.00,0.00
51,54.0,-58.0,-26.0,3.24,108,0.00,0.00,0.00
52,-9.0,44.0,-8.0,3.24,108,0.00,0.00,0.00
53,-18.0,-31.0,61.0,3.20,27,0.00,0.00,0.00
54,-42.0,-1.0,37.0,3.20,135,0.00,0.00,0.00
55,-54.0,26.0,25.0,3.20,54,0.00,0.00,0.00
56,24.0,5.0,67.0,3.18,27,0.00,0.00,0.00
57,42.0,50.0,16.0,3.17,27,0.00,0.00,0.00
58,33.0,-22.0,7.0,3.15,27,0.00,0.00,0.00
59,-3.0,59.0,4.0,3.13,27,0.00,0.00,0.00
60,-15.0,-16.0,19.0,3.13,54,0.00,0.00,0.00
61,-15.0,29.0,46.0,3.12,54,0.00,0.00,0.00
62,-39.0,5.0,22.0,3.10,27,0.00,0.00,0.00
63,-51.0,-19.0,22.0,3.08,27,0.00,0.00,0.00
64,39.0,-34.0,67.0,3.08,27,0.00,0.00,0.00
65,-12.0,-40.0,61.0,3.08,27,0.00,0.00,0.00
66,27.0,-55.0,-47.0,3.08,27,0.00,0.00,0.00
67,30.0,53.0,-2.0,3.08,27,0.00,0.00,0.00
68,-24.0,-37.0,73.0,3.07,54,0.00,0.00,0.00
69,-42.0,20.0,10.0,3.07,27,0.00,0.00,0.00
70,36.0,50.0,10.0,3.07,27,0.00,0.00,0.00
71,-27.0,5.0,-8.0,3.07,81,0.00,0.00,0.00
72,-24.0,-52.0,-44.0,3.07,27,0.00,0.00,0.00
73,6.0,-28.0,61.0,3.05,27,0.00,0.00,0.00
74,27.0,-10.0,-8.0,3.05,54,0.00,0.00,0.00
75,-30.0,26.0,46.0,3.04,27,0.00,0.00,0.00
76,-18.0,-70.0,40.0,3.04,27,0.00,0.00,0.00
77,42.0,-10.0,31.0,3.03,27,0.00,0.00,0.00
78,24.0,56.0,34.0,3.02,27,0.00,0.00,0.00
79,3.0,-82.0,-26.0,3.02,27,0.00,0.00,0.00
80,24.0,-40.0,58.0,3.01,27,0.00,0.00,0.00
