Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
1,-9.0,-94.0,-2.0,7.15,98442,0.76,0.91,0.94
1a,12.0,-94.0,-2.0,6.93,,,,
1b,-18.0,-94.0,-11.0,6.46,,,,
1c,-27.0,-88.0,-14.0,6.37,,,,
2,39.0,-10.0,64.0,5.70,8343,0.22,0.45,0.46
2a,39.0,-19.0,70.0,4.99,,,,
2b,45.0,-28.0,58.0,4.26,,,,
2c,39.0,-22.0,52.0,4.21,,,,
3,-42.0,-16.0,64.0,4.74,4239,0.02,0.06,0.00
3a,-36.0,-31.0,58.0,4.19,,,,
3b,-57.0,-19.0,49.0,4.03,,,,
3c,-36.0,-19.0,52.0,3.92,,,,
4,57.0,-25.0,-17.0,4.54,648,0.00,0.00,0.00
5,63.0,-28.0,13.0,4.40,1728,0.00,0.00,0.00
5a,60.0,-19.0,7.0,3.39,,,,
5b,51.0,-16.0,4.0,3.17,,,,
6,-42.0,-76.0,-44.0,4.01,729,0.00,0.00,0.00
6a,-33.0,-61.0,-38.0,3.24,,,,
7,-33.0,23.0,4.0,3.98,810,0.00,0.00,0.00
8,-48.0,-49.0,16.0,3.95,621,0.00,0.00,0.00
9,-33.0,-16.0,70.0,3.91,162,0.00,0.00,0.00
10,-30.0,-7.0,-47.0,3.88,621,0.00,0.00,0.00
11,57.0,-4.0,49.0,3.86,621,0.00,0.00,0.00
12,42.0,17.0,7.0,3.80,837,0.00,0.00,0.00
12a,33.0,32.0,1.0,3.48,,,,
13,-12.0,44.0,-11.0,3.71,621,0.00,0.00,0.00
13a,0.0,53.0,-17.0,3.18,,,,
14,-6.0,65.0,-5.0,3.69,702,0.00,0.00,0.00
15,3.0,-13.0,52.0,3.67,1026,0.00,0.00,0.00
15a,9.0,-4.0,52.0,3.36,,,,
16,-27.0,-16.0,61.0,3.66,54,0.00,0.00,0.00
17,0.0,-73.0,-38.0,3.62,837,0.00,0.00,0.00
17a,-3.0,-82.0,-38.0,3.33,,,,
17b,-12.0,-79.0,-35.0,3.28,,,,
18,30.0,-76.0,34.0,3.60,459,0.00,0.00,0.00
19,-21.0,-58.0,7.0,3.60,162,0.00,0.00,0.00
20,-57.0,-7.0,16.0,3.55,513,0.00,0.00,0.00
21,-36.0,17.0,28.0,3.53,189,0.00,0.00,0.00
22,-27.0,20.0,-35.0,3.52,189,0.00,0.00,0.00
23,69.0,-37.0,-14.0,3.52,297,0.00,0.00,0.00
24,42.0,-7.0,-47.0,3.45,81,0.00,0.00,0.00
25,0.0,-79.0,-23.0,3.42,189,0.00,0.00,0.00
26,-3.0,-79.0,19.0,3.41,594,0.00,0.00,0.00
26a,-9.0,-70.0,16.0,3.22,,,,
27,69.0,-4.0,19.0,3.37,54,0.00,0.00,0.00
28,-30.0,23.0,58.0,3.34,27,0.00,0.00,0.00
29,60.0,5.0,13.0,3.34,540,0.00,0.00,0.00
29a,60.0,2.0,28.0,3.13,,,,
30,45.0,17.0,-14.0,3.30,189,0.00,0.00,0.00
31,3.0,-46.0,7.0,3.29,270,0.00,0.00,0.00
32,-51.0,-7.0,-44.0,3.22,27,0.00,0.00,0.00
33,0.0,-22.0,-8.0,3.21,27,0.00,0.00,0.00
34,57.0,-25.0,-32.0,3.18,54,0.00,0.00,0.00
35,3.0,-61.0,55.0,3.17,81,0.00,0.00,0.00
36,12.0,53.0,16.0,3.16,54,0.00,0.00,0.00
37,-9.0,-4.0,-26.0,3.12,27,0.00,0.00,0.00
38,-33.0,17.0,10.0,3.11,54,0.00,0.00,0.00
39,18.0,-43.0,76.0,3.10,81,0.00,0.00,0.00
40,-9.0,44.0,1.0,3.07,54,0.00,0.00,0.00
41,66.0,-1.0,19.0,3.05,27,0.00,0.00,0.00
42,9.0,-76.0,-23.0,3.05,27,0.00,0.00,0.00
43,-42.0,-40.0,13.0,3.03,27,0.00,0.00,0.00
44,-39.0,23.0,-5.0,3.03,27,0.00,0.00,0.00
45,45.0,-79.0,-38.0,3.02,27,0.00,0.00,0.00
46,12.0,-76.0,-26.0,3.01,27,0.00,0.00,0.00
47,-54.0,-31.0,49.0,3.01,54,0.00,0.00,0.00
48,54.0,-16.0,28.0,3.01,27,0.00,0.00,0.00
49,45.0,-25.0,-32.0,3.00,27,0.00,0.00,0.00
