Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),Number of Voxels,TDP (ARI),TDP (Notip),TDP (pARI),TDP (pARI1)
1,-15.0,-91.0,-11.0,8.8,44901.0,1663.0,0.88,0.96,0.96,0.96
1a,15.0,-94.0,1.0,7.91,,,,,,
1b,27.0,-73.0,-11.0,7.2,,,,,,
1c,-27.0,-52.0,-11.0,7.06,,,,,,
2,54.0,-64.0,4.0,7.79,29349.0,1087.0,0.84,0.94,0.94,0.94
2a,45.0,-40.0,-17.0,7.43,,,,,,
2b,48.0,-49.0,-23.0,6.86,,,,,,
2c,45.0,-76.0,31.0,5.09,,,,,,
3,3.0,44.0,-23.0,7.06,6966.0,258.0,0.63,0.76,0.75,0.76
3a,9.0,53.0,-14.0,5.31,,,,,,
3b,0.0,32.0,-26.0,5.3,,,,,,
3c,-6.0,38.0,-11.0,5.3,,,,,,
4,-18.0,35.0,-17.0,6.69,6102.0,226.0,0.54,0.74,0.73,0.74
4a,-21.0,26.0,-20.0,6.14,,,,,,
4b,-15.0,14.0,-11.0,5.41,,,,,,
4c,-18.0,11.0,-2.0,4.07,,,,,,
5,-48.0,-67.0,13.0,6.64,23679.0,877.0,0.77,0.92,0.93,0.92
5a,-48.0,-76.0,7.0,5.88,,,,,,
5b,-45.0,-49.0,16.0,5.61,,,,,,
5c,-60.0,-31.0,34.0,5.51,,,,,,
6,-9.0,41.0,-26.0,5.77,351.0,13.0,0.46,0.54,0.0,0.62
7,-45.0,-40.0,-20.0,5.71,2646.0,98.0,0.4,0.51,0.42,0.53
8,-15.0,-70.0,31.0,5.63,6696.0,248.0,0.44,0.72,0.74,0.73
8a,3.0,-61.0,40.0,4.63,,,,,,
8b,12.0,-64.0,31.0,4.62,,,,,,
8c,18.0,-70.0,46.0,4.29,,,,,,
9,63.0,-22.0,34.0,5.07,3213.0,119.0,0.21,0.56,0.46,0.58
9a,60.0,-25.0,46.0,4.45,,,,,,
9b,66.0,-34.0,28.0,4.05,,,,,,
10,18.0,53.0,22.0,4.73,270.0,10.0,0.1,0.2,0.0,0.2
11,3.0,26.0,34.0,4.52,1215.0,45.0,0.0,0.0,0.0,0.04
11a,-9.0,32.0,31.0,4.26,,,,,,
12,39.0,-46.0,49.0,4.46,1566.0,58.0,0.0,0.21,0.0,0.22
12a,33.0,-46.0,43.0,4.25,,,,,,
12b,39.0,-37.0,43.0,3.97,,,,,,
13,-39.0,11.0,-5.0,4.42,2592.0,96.0,0.06,0.41,0.38,0.42
13a,-42.0,17.0,7.0,4.42,,,,,,
13b,-36.0,26.0,4.0,4.22,,,,,,
14,30.0,-28.0,-20.0,4.33,378.0,14.0,0.0,0.0,0.0,0.07
