Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
1,-39.0,-70.0,-11.0,8.54,127386,0.96,0.99,0.99
1a,-39.0,-88.0,-8.0,8.15,,,,
1b,-30.0,-91.0,-11.0,8.13,,,,
1c,27.0,-88.0,-5.0,7.67,,,,
2,63.0,-10.0,4.0,8.46,32022,0.85,0.95,0.94
2a,54.0,-22.0,7.0,7.59,,,,
2b,63.0,-22.0,10.0,7.49,,,,
2c,66.0,-22.0,1.0,7.03,,,,
3,-51.0,-22.0,10.0,8.10,31752,0.86,0.95,0.94
3a,-60.0,-4.0,-5.0,7.88,,,,
3b,-63.0,-10.0,1.0,7.87,,,,
3c,-54.0,-7.0,-17.0,6.39,,,,
4,-48.0,5.0,34.0,6.56,10179,0.62,0.86,0.82
4a,-36.0,5.0,28.0,6.05,,,,
4b,-51.0,-1.0,49.0,5.51,,,,
4c,-27.0,2.0,67.0,4.80,,,,
5,-12.0,56.0,31.0,5.97,4374,0.32,0.69,0.57
5a,-6.0,44.0,49.0,4.94,,,,
5b,-15.0,44.0,43.0,4.31,,,,
5c,12.0,53.0,37.0,4.17,,,,
6,30.0,5.0,64.0,5.69,4536,0.40,0.67,0.59
6a,45.0,2.0,58.0,5.61,,,,
6b,30.0,2.0,58.0,5.31,,,,
6c,42.0,-4.0,46.0,4.90,,,,
7,51.0,8.0,37.0,5.51,3078,0.48,0.66,0.48
7a,51.0,5.0,28.0,5.41,,,,
8,-3.0,56.0,-14.0,5.51,1701,0.33,0.48,0.13
8a,6.0,65.0,-14.0,5.03,,,,
9,-45.0,29.0,-8.0,4.95,2052,0.17,0.42,0.16
9a,-54.0,32.0,-8.0,4.17,,,,
10,24.0,-82.0,-32.0,4.80,783,0.10,0.24,0.00
11,0.0,11.0,52.0,4.73,4239,0.33,0.67,0.56
11a,6.0,8.0,58.0,4.67,,,,
11b,-3.0,-1.0,64.0,4.60,,,,
12,39.0,32.0,-17.0,4.66,1836,0.04,0.34,0.03
12a,51.0,26.0,-2.0,4.62,,,,
12b,45.0,32.0,1.0,4.51,,,,
12c,39.0,35.0,-11.0,4.45,,,,
13,-24.0,23.0,46.0,4.48,108,0.00,0.00,0.00
14,-27.0,-10.0,-20.0,4.39,729,0.00,0.04,0.00
14a,-21.0,-13.0,-14.0,4.25,,,,
15,21.0,-1.0,-17.0,4.23,81,0.00,0.00,0.00
16,-27.0,-7.0,49.0,4.22,297,0.00,0.00,0.00
17,-45.0,29.0,25.0,4.19,594,0.00,0.00,0.00
17a,-45.0,38.0,28.0,4.00,,,,
18,-18.0,17.0,4.0,4.16,54,0.00,0.00,0.00
19,30.0,8.0,-20.0,4.13,270,0.00,0.00,0.00
20,-51.0,-67.0,25.0,4.12,864,0.00,0.00,0.00
20a,-42.0,-64.0,25.0,3.83,,,,
21,-66.0,-52.0,16.0,4.01,81,0.00,0.00,0.00
22,-42.0,35.0,37.0,4.00,81,0.00,0.00,0.00
23,-6.0,32.0,-29.0,3.93,27,0.00,0.00,0.00
24,12.0,35.0,55.0,3.92,108,0.00,0.00,0.00
25,-27.0,-82.0,-38.0,3.92,459,0.00,0.00,0.00
26,60.0,26.0,13.0,3.86,216,0.00,0.00,0.00
27,-30.0,-64.0,-32.0,3.82,27,0.00,0.00,0.00
28,-24.0,-31.0,-20.0,3.77,27,0.00,0.00,0.00
29,9.0,14.0,40.0,3.74,54,0.00,0.00,0.00
30,-18.0,-52.0,61.0,3.71,54,0.00,0.00,0.00
31,-3.0,20.0,40.0,3.65,27,0.00,0.00,0.00
32,-18.0,-52.0,70.0,3.60,27,0.00,0.00,0.00
33,54.0,23.0,7.0,3.56,27,0.00,0.00,0.00
34,60.0,-25.0,49.0,3.54,27,0.00,0.00,0.00
35,-42.0,-58.0,19.0,3.53,27,0.00,0.00,0.00
36,-42.0,50.0,16.0,3.53,27,0.00,0.00,0.00
37,-24.0,-37.0,-14.0,3.52,27,0.00,0.00,0.00
