Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
1,18.0,-100.0,10.0,8.02,69093,1.00,1.00,0.99
1a,15.0,-91.0,1.0,8.01,,,,
1b,27.0,-55.0,-11.0,7.81,,,,
1c,24.0,-88.0,10.0,7.54,,,,
2,-9.0,-85.0,37.0,5.43,1269,0.94,0.96,0.43
3,-39.0,-73.0,46.0,4.93,243,0.78,0.89,0.00
4,24.0,-58.0,55.0,4.83,324,0.83,0.83,0.00
5,51.0,-70.0,40.0,4.68,27,0.00,1.00,0.00
6,3.0,29.0,-17.0,4.64,54,0.00,0.50,0.00
7,-42.0,-46.0,-23.0,4.61,54,0.00,0.50,0.00
8,27.0,5.0,58.0,4.54,27,0.00,0.00,0.00
