Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
1,60.0,-10.0,-2.0,16.86,47196,0.86,0.88,0.90
2,-63.0,-13.0,1.0,15.47,48114,0.83,0.84,0.87
2a,-45.0,-25.0,4.0,15.29,,,,
2b,-54.0,-25.0,34.0,3.23,,,,
3,-33.0,-85.0,-14.0,15.27,151848,0.87,0.91,0.95
3a,-36.0,-91.0,-5.0,15.05,,,,
3b,27.0,-91.0,-8.0,14.97,,,,
3c,-21.0,-94.0,-8.0,14.89,,,,
4,45.0,20.0,52.0,8.21,67473,0.74,0.81,0.89
4a,48.0,26.0,43.0,8.16,,,,
4b,45.0,50.0,-14.0,8.14,,,,
4c,27.0,29.0,58.0,8.12,,,,
5,-42.0,26.0,46.0,6.17,4752,0.37,0.43,0.37
5a,-39.0,17.0,55.0,5.54,,,,
5b,-27.0,26.0,58.0,4.72,,,,
5c,-30.0,32.0,52.0,4.59,,,,
6,-51.0,-55.0,49.0,5.53,7236,0.39,0.45,0.45
6a,-42.0,-61.0,55.0,5.24,,,,
7,9.0,17.0,34.0,4.79,9477,0.15,0.25,0.39
7a,-3.0,17.0,37.0,4.75,,,,
7b,-3.0,26.0,25.0,4.51,,,,
7c,-3.0,-13.0,40.0,3.96,,,,
8,60.0,-31.0,-14.0,4.46,1107,0.00,0.02,0.00
9,-12.0,29.0,-23.0,4.12,513,0.00,0.00,0.00
10,24.0,-64.0,13.0,4.06,1323,0.00,0.00,0.00
10a,24.0,-55.0,10.0,3.96,,,,
10b,24.0,-58.0,22.0,3.47,,,,
10c,21.0,-67.0,25.0,3.32,,,,
11,-18.0,-61.0,10.0,4.05,2457,0.00,0.00,0.00
11a,-18.0,-58.0,22.0,3.84,,,,
12,-12.0,-4.0,-29.0,3.91,486,0.00,0.00,0.00
13,9.0,-28.0,25.0,3.88,297,0.00,0.00,0.00
14,-42.0,50.0,19.0,3.78,378,0.00,0.00,0.00
15,-12.0,-13.0,22.0,3.70,297,0.00,0.00,0.00
16,-15.0,-28.0,-8.0,3.62,108,0.00,0.00,0.00
17,-18.0,41.0,52.0,3.61,81,0.00,0.00,0.00
18,21.0,-7.0,-17.0,3.61,243,0.00,0.00,0.00
19,-15.0,-43.0,1.0,3.57,324,0.00,0.00,0.00
20,-12.0,-79.0,31.0,3.57,243,0.00,0.00,0.00
21,-27.0,35.0,-23.0,3.53,27,0.00,0.00,0.00
22,-39.0,29.0,1.0,3.52,243,0.00,0.00,0.00
23,-63.0,-31.0,-17.0,3.52,324,0.00,0.00,0.00
24,-30.0,38.0,46.0,3.51,27,0.00,0.00,0.00
25,-6.0,-28.0,25.0,3.49,27,0.00,0.00,0.00
26,54.0,8.0,-38.0,3.45,81,0.00,0.00,0.00
27,-3.0,38.0,58.0,3.43,81,0.00,0.00,0.00
28,-54.0,5.0,25.0,3.43,459,0.00,0.00,0.00
29,-27.0,35.0,-8.0,3.42,135,0.00,0.00,0.00
30,-15.0,-43.0,43.0,3.41,54,0.00,0.00,0.00
31,-3.0,-16.0,4.0,3.38,108,0.00,0.00,0.00
32,-24.0,56.0,34.0,3.37,27,0.00,0.00,0.00
33,-33.0,35.0,46.0,3.37,27,0.00,0.00,0.00
34,0.0,35.0,58.0,3.31,27,0.00,0.00,0.00
35,-6.0,-22.0,28.0,3.30,81,0.00,0.00,0.00
36,6.0,23.0,-23.0,3.28,108,0.00,0.00,0.00
37,-15.0,38.0,55.0,3.28,27,0.00,0.00,0.00
38,54.0,-25.0,40.0,3.27,54,0.00,0.00,0.00
39,-12.0,-16.0,7.0,3.21,81,0.00,0.00,0.00
40,-18.0,35.0,55.0,3.21,27,0.00,0.00,0.00
41,18.0,5.0,22.0,3.19,27,0.00,0.00,0.00
42,-12.0,-46.0,46.0,3.18,54,0.00,0.00,0.00
43,-27.0,41.0,46.0,3.17,27,0.00,0.00,0.00
44,-30.0,32.0,-23.0,3.16,27,0.00,0.00,0.00
45,-48.0,32.0,4.0,3.16,54,0.00,0.00,0.00
46,-33.0,-34.0,40.0,3.14,27,0.00,0.00,0.00
47,-18.0,62.0,28.0,3.09,27,0.00,0.00,0.00
48,-6.0,-22.0,22.0,3.08,27,0.00,0.00,0.00
49,36.0,11.0,10.0,3.08,81,0.00,0.00,0.00
50,-27.0,44.0,43.0,3.06,27,0.00,0.00,0.00
51,12.0,-88.0,40.0,3.06,27,0.00,0.00,0.00
52,-12.0,35.0,58.0,3.05,27,0.00,0.00,0.00
53,-48.0,35.0,28.0,3.02,27,0.00,0.00,0.00
54,-3.0,-1.0,-20.0,3.01,27,0.00,0.00,0.00
55,15.0,-25.0,-8.0,3.01,27,0.00,0.00,0.00
56,-3.0,-25.0,25.0,3.01,27,0.00,0.00,0.00
