Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
19,-21.0,-34.0,22.0,4.47,81,0.00,0.00,0.00
20,-3.0,-16.0,22.0,4.44,27,0.00,0.00,0.00
21,27.0,-4.0,-23.0,4.44,7317,0.04,0.20,0.18
21a,30.0,-4.0,-35.0,4.16,,,,
21b,39.0,-16.0,-35.0,3.57,,,,
21c,15.0,-7.0,-11.0,3.19,,,,
22,18.0,-19.0,28.0,4.37,810,0.00,0.00,0.00
22a,18.0,-4.0,25.0,3.96,,,,
23,-6.0,-22.0,22.0,4.35,27,0.00,0.00,0.00
24,21.0,-16.0,61.0,4.35,351,0.00,0.00,0.00
25,-15.0,26.0,-5.0,4.30,135,0.00,0.00,0.00
26,-6.0,-13.0,-23.0,4.27,216,0.00,0.00,0.00
27,15.0,-25.0,-8.0,4.21,567,0.00,0.00,0.00
28,6.0,59.0,19.0,4.12,3375,0.00,0.00,0.00
28a,-12.0,50.0,46.0,3.78,,,,
28b,-12.0,44.0,52.0,3.59,,,,
28c,-9.0,65.0,25.0,3.43,,,,
29,51.0,-73.0,-29.0,4.12,918,0.00,0.00,0.00
29a,51.0,-67.0,-41.0,3.41,,,,
30,12.0,-19.0,25.0,4.07,54,0.00,0.00,0.00
31,-33.0,-73.0,-44.0,4.00,1620,0.00,0.00,0.00
31a,-33.0,-85.0,-41.0,3.61,,,,
32,36.0,17.0,-35.0,3.91,2673,0.00,0.00,0.00
33,18.0,-31.0,-29.0,3.85,378,0.00,0.00,0.00
34,27.0,-55.0,49.0,3.77,891,0.00,0.00,0.00
34a,24.0,-67.0,58.0,3.26,,,,
35,0.0,-49.0,-47.0,3.75,216,0.00,0.00,0.00
36,0.0,-22.0,-8.0,3.71,54,0.00,0.00,0.00
37,-12.0,-91.0,-32.0,3.68,351,0.00,0.00,0.00
37a,-3.0,-91.0,-32.0,3.22,,,,
38,-15.0,-52.0,-50.0,3.67,216,0.00,0.00,0.00
39,-24.0,-13.0,-14.0,3.64,432,0.00,0.00,0.00
40,3.0,62.0,-20.0,3.63,351,0.00,0.00,0.00
41,3.0,-22.0,-5.0,3.57,108,0.00,0.00,0.00
42,-60.0,-58.0,-23.0,3.56,135,0.00,0.00,0.00
43,-30.0,-43.0,4.0,3.55,27,0.00,0.00,0.00
44,-45.0,5.0,40.0,3.55,2727,0.00,0.00,0.00
44a,-36.0,8.0,31.0,3.42,,,,
45,12.0,23.0,28.0,3.53,162,0.00,0.00,0.00
46,-6.0,-16.0,19.0,3.51,54,0.00,0.00,0.00
47,-12.0,-37.0,10.0,3.51,27,0.00,0.00,0.00
48,15.0,-52.0,-50.0,3.50,108,0.00,0.00,0.00
49,12.0,14.0,70.0,3.50,108,0.00,0.00,0.00
50,18.0,5.0,22.0,3.47,27,0.00,0.00,0.00
51,33.0,-46.0,7.0,3.44,27,0.00,0.00,0.00
52,0.0,5.0,-23.0,3.43,189,0.00,0.00,0.00
53,-12.0,14.0,-14.0,3.34,243,0.00,0.00,0.00
54,-27.0,2.0,49.0,3.32,270,0.00,0.00,0.00
55,15.0,26.0,7.0,3.32,27,0.00,0.00,0.00
56,0.0,-22.0,70.0,3.27,81,0.00,0.00,0.00
57,15.0,-22.0,25.0,3.27,27,0.00,0.00,0.00
58,-30.0,50.0,16.0,3.27,324,0.00,0.00,0.00
58a,-36.0,56.0,19.0,3.17,,,,
59,39.0,-85.0,-29.0,3.27,54,0.00,0.00,0.00
60,-3.0,-19.0,-5.0,3.26,54,0.00,0.00,0.00
61,-48.0,-70.0,-44.0,3.26,162,0.00,0.00,0.00
62,15.0,-31.0,-44.0,3.24,27,0.00,0.00,0.00
63,-48.0,-19.0,-26.0,3.24,54,0.00,0.00,0.00
64,3.0,-64.0,-50.0,3.22,54,0.00,0.00,0.00
65,9.0,-13.0,-23.0,3.21,54,0.00,0.00,0.00
66,-12.0,-40.0,34.0,3.21,27,0.00,0.00,0.00
67,-51.0,-70.0,-32.0,3.18,81,0.00,0.00,0.00
68,-60.0,-61.0,-17.0,3.16,27,0.00,0.00,0.00
69,-15.0,-37.0,13.0,3.15,27,0.00,0.00,0.00
70,-54.0,-34.0,43.0,3.14,54,0.00,0.00,0.00
71,51.0,-1.0,-26.0,3.12,54,0.00,0.00,0.00
72,-18.0,-58.0,22.0,3.12,54,0.00,0.00,0.00
73,-15.0,20.0,-8.0,3.12,27,0.00,0.00,0.00
74,21.0,44.0,-14.0,3.12,27,0.00,0.00,0.00
75,-24.0,-37.0,16.0,3.10,27,0.00,0.00,0.00
76,42.0,-25.0,55.0,3.05,27,0.00,0.00,0.00
77,-39.0,29.0,46.0,3.04,27,0.00,0.00,0.00
78,-54.0,-64.0,-32.0,3.04,27,0.00,0.00,0.00
79,-27.0,-1.0,-29.0,3.03,27,0.00,0.00,0.00
80,18.0,29.0,1.0,3.03,27,0.00,0.00,0.00
81,-3.0,11.0,-26.0,3.03,27,0.00,0.00,0.00
82,45.0,5.0,55.0,3.02,27,0.00,0.00,0.00
83,-48.0,29.0,34.0,3.02,27,0.00,0.00,0.00
84,-60.0,-64.0,19.0,3.01,27,0.00,0.00,0.00
85,54.0,-70.0,-23.0,3.00,27,0.00,0.00,0.00
