Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),Number of Voxels,TDP (ARI),TDP (Notip),TDP (pARI),TDP (pARI1)
1,39.0,-82.0,19.0,9.73,162702.0,6026.0,0.87,0.94,0.96,0.93
1a,-45.0,-67.0,-2.0,9.67,,,,,,
1b,-39.0,-85.0,10.0,8.93,,,,,,
1c,-9.0,-73.0,16.0,8.48,,,,,,
2,-15.0,-94.0,-8.0,6.45,2484.0,92.0,0.42,0.46,0.26,0.48
3,21.0,-91.0,-8.0,6.15,1836.0,68.0,0.31,0.41,0.13,0.44
4,-3.0,41.0,-17.0,5.32,6561.0,243.0,0.26,0.42,0.42,0.43
4a,-3.0,44.0,-26.0,4.78,,,,,,
4b,-6.0,53.0,-11.0,4.62,,,,,,
4c,9.0,47.0,-11.0,3.52,,,,,,
5,33.0,29.0,-17.0,4.85,1755.0,65.0,0.05,0.09,0.0,0.12
5a,21.0,32.0,-14.0,4.13,,,,,,
6,-27.0,26.0,55.0,4.69,1404.0,52.0,0.0,0.0,0.0,0.02
7,15.0,-46.0,-50.0,4.62,513.0,19.0,0.0,0.0,0.0,0.0
8,12.0,-7.0,25.0,4.32,108.0,4.0,0.0,0.0,0.0,0.0
9,0.0,5.0,-11.0,4.25,702.0,26.0,0.0,0.0,0.0,0.0
10,-24.0,5.0,-47.0,4.15,837.0,31.0,0.0,0.0,0.0,0.0
11,-51.0,-67.0,37.0,4.12,1458.0,54.0,0.0,0.0,0.0,0.0
11a,-45.0,-70.0,46.0,3.4,,,,,,
12,18.0,-7.0,-17.0,4.09,297.0,11.0,0.0,0.0,0.0,0.0
13,-33.0,11.0,-29.0,4.01,1431.0,53.0,0.0,0.0,0.0,0.0
13a,-21.0,11.0,-32.0,3.91,,,,,,
14,15.0,-73.0,-44.0,4.0,1134.0,42.0,0.0,0.0,0.0,0.0
14a,3.0,-67.0,-35.0,3.79,,,,,,
14b,0.0,-76.0,-32.0,3.19,,,,,,
15,60.0,-22.0,40.0,3.98,729.0,27.0,0.0,0.0,0.0,0.0
