Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),Number of Voxels,TDP (ARI),TDP (Notip),TDP (pARI),TDP (pARI1)
21,3.0,-58.0,-41.0,4.03,810.0,30.0,0.0,0.0,0.0,0.0
22,3.0,-73.0,4.0,3.98,567.0,21.0,0.0,0.0,0.0,0.0
23,-9.0,62.0,28.0,3.94,1998.0,74.0,0.0,0.0,0.0,0.0
23a,-9.0,56.0,16.0,3.8,,,,,,
23b,-12.0,56.0,40.0,3.19,,,,,,
24,0.0,-91.0,-26.0,3.85,1242.0,46.0,0.0,0.0,0.0,0.0
24a,0.0,-85.0,-35.0,3.32,,,,,,
24b,3.0,-82.0,-20.0,3.25,,,,,,
25,0.0,2.0,4.0,3.85,594.0,22.0,0.0,0.0,0.0,0.0
26,42.0,-82.0,-26.0,3.84,513.0,19.0,0.0,0.0,0.0,0.0
27,0.0,53.0,-14.0,3.82,1674.0,62.0,0.0,0.0,0.0,0.0
28,-6.0,-1.0,-20.0,3.76,81.0,3.0,0.0,0.0,0.0,0.0
29,-27.0,-55.0,-2.0,3.75,81.0,3.0,0.0,0.0,0.0,0.0
30,21.0,-49.0,-20.0,3.72,621.0,23.0,0.0,0.0,0.0,0.0
31,-24.0,-52.0,4.0,3.67,108.0,4.0,0.0,0.0,0.0,0.0
32,-18.0,-22.0,19.0,3.62,135.0,5.0,0.0,0.0,0.0,0.0
33,-21.0,-43.0,7.0,3.58,216.0,8.0,0.0,0.0,0.0,0.0
34,-27.0,47.0,-14.0,3.53,378.0,14.0,0.0,0.0,0.0,0.0
35,-6.0,2.0,4.0,3.53,162.0,6.0,0.0,0.0,0.0,0.0
36,9.0,-31.0,-2.0,3.53,216.0,8.0,0.0,0.0,0.0,0.0
37,6.0,62.0,34.0,3.5,135.0,5.0,0.0,0.0,0.0,0.0
38,-18.0,-37.0,13.0,3.49,81.0,3.0,0.0,0.0,0.0,0.0
39,39.0,8.0,-35.0,3.46,81.0,3.0,0.0,0.0,0.0,0.0
40,15.0,50.0,10.0,3.45,81.0,3.0,0.0,0.0,0.0,0.0
41,-15.0,-19.0,28.0,3.41,54.0,2.0,0.0,0.0,0.0,0.0
42,21.0,-28.0,25.0,3.41,27.0,1.0,0.0,0.0,0.0,0.0
43,48.0,-49.0,-50.0,3.38,108.0,4.0,0.0,0.0,0.0,0.0
44,-45.0,-4.0,58.0,3.38,27.0,1.0,0.0,0.0,0.0,0.0
45,15.0,11.0,-23.0,3.35,81.0,3.0,0.0,0.0,0.0,0.0
46,9.0,-34.0,-5.0,3.32,54.0,2.0,0.0,0.0,0.0,0.0
47,-9.0,17.0,10.0,3.3,54.0,2.0,0.0,0.0,0.0,0.0
48,-66.0,-10.0,7.0,3.28,108.0,4.0,0.0,0.0,0.0,0.0
49,57.0,-4.0,49.0,3.24,81.0,3.0,0.0,0.0,0.0,0.0
50,57.0,-70.0,7.0,3.24,216.0,8.0,0.0,0.0,0.0,0.0
51,-18.0,-28.0,25.0,3.23,27.0,1.0,0.0,0.0,0.0,0.0
52,12.0,-40.0,-2.0,3.22,108.0,4.0,0.0,0.0,0.0,0.0
53,-15.0,-43.0,49.0,3.21,54.0,2.0,0.0,0.0,0.0,0.0
54,-27.0,-46.0,1.0,3.18,27.0,1.0,0.0,0.0,0.0,0.0
55,63.0,-16.0,-35.0,3.18,27.0,1.0,0.0,0.0,0.0,0.0
56,15.0,-52.0,4.0,3.17,162.0,6.0,0.0,0.0,0.0,0.0
57,-48.0,-55.0,-44.0,3.17,27.0,1.0,0.0,0.0,0.0,0.0
58,6.0,38.0,19.0,3.16,27.0,1.0,0.0,0.0,0.0,0.0
59,-15.0,-34.0,16.0,3.15,27.0,1.0,0.0,0.0,0.0,0.0
60,18.0,-22.0,28.0,3.13,27.0,1.0,0.0,0.0,0.0,0.0
61,-27.0,62.0,-14.0,3.13,27.0,1.0,0.0,0.0,0.0,0.0
62,54.0,-1.0,52.0,3.12,27.0,1.0,0.0,0.0,0.0,0.0
63,-9.0,53.0,43.0,3.1,27.0,1.0,0.0,0.0,0.0,0.0
64,-39.0,23.0,-29.0,3.1,54.0,2.0,0.0,0.0,0.0,0.0
65,-36.0,41.0,28.0,3.09,108.0,4.0,0.0,0.0,0.0,0.0
66,-42.0,14.0,25.0,3.09,27.0,1.0,0.0,0.0,0.0,0.0
67,-18.0,-31.0,16.0,3.08,27.0,1.0,0.0,0.0,0.0,0.0
68,-48.0,-7.0,-20.0,3.06,27.0,1.0,0.0,0.0,0.0,0.0
69,-48.0,2.0,16.0,3.05,27.0,1.0,0.0,0.0,0.0,0.0
70,-39.0,38.0,19.0,3.05,54.0,2.0,0.0,0.0,0.0,0.0
71,-54.0,5.0,25.0,3.04,27.0,1.0,0.0,0.0,0.0,0.0
72,-6.0,14.0,10.0,3.03,27.0,1.0,0.0,0.0,0.0,0.0
73,-42.0,17.0,22.0,3.03,27.0,1.0,0.0,0.0,0.0,0.0
74,3.0,62.0,-20.0,3.03,27.0,1.0,0.0,0.0,0.0,0.0
75,-21.0,-7.0,-17.0,3.03,27.0,1.0,0.0,0.0,0.0,0.0
76,-42.0,56.0,-11.0,3.02,54.0,2.0,0.0,0.0,0.0,0.0
77,63.0,-25.0,-23.0,3.02,27.0,1.0,0.0,0.0,0.0,0.0
78,36.0,62.0,-8.0,3.01,27.0,1.0,0.0,0.0,0.0,0.0
79,-24.0,62.0,-17.0,3.01,27.0,1.0,0.0,0.0,0.0,0.0
80,18.0,14.0,-26.0,3.0,27.0,1.0,0.0,0.0,0.0,0.0
