Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),Number of Voxels,TDP (ARI),TDP (Notip),TDP (pARI),TDP (pARI1)
1,-36.0,-34.0,-20.0,6.01,1809.0,67.0,1.0,1.0,0.6,0.99
1a,-27.0,-43.0,-20.0,5.79,,,,,,
1b,-42.0,-46.0,-17.0,5.53,,,,,,
1c,-39.0,-55.0,-14.0,5.11,,,,,,
2,42.0,-58.0,-14.0,5.01,27.0,1.0,1.0,1.0,0.0,0.0
