Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),Number of Voxels,TDP (ARI),TDP (Notip),TDP (pARI),TDP (pARI1)
1,-18.0,-13.0,-14.0,4.89,864.0,32.0,0.03,0.06,0.0,0.06
2,3.0,-67.0,46.0,4.53,3186.0,118.0,0.0,0.03,0.0,0.06
3,-6.0,62.0,25.0,4.49,2160.0,80.0,0.0,0.14,0.0,0.17
3a,-9.0,62.0,34.0,4.35,,,,,,
3b,-12.0,56.0,40.0,3.8,,,,,,
4,-39.0,17.0,-26.0,4.18,2241.0,83.0,0.0,0.0,0.0,0.0
4a,-42.0,17.0,-38.0,3.76,,,,,,
5,21.0,-7.0,-11.0,4.04,405.0,15.0,0.0,0.0,0.0,0.0
6,-51.0,38.0,4.0,4.01,486.0,18.0,0.0,0.0,0.0,0.0
7,-54.0,-61.0,-32.0,3.95,351.0,13.0,0.0,0.0,0.0,0.0
8,48.0,38.0,-11.0,3.85,594.0,22.0,0.0,0.0,0.0,0.0
9,57.0,-40.0,13.0,3.76,1053.0,39.0,0.0,0.0,0.0,0.0
10,-18.0,20.0,4.0,3.71,108.0,4.0,0.0,0.0,0.0,0.0
11,54.0,-7.0,46.0,3.71,189.0,7.0,0.0,0.0,0.0,0.0
12,9.0,35.0,25.0,3.64,621.0,23.0,0.0,0.0,0.0,0.0
13,-54.0,-58.0,40.0,3.51,297.0,11.0,0.0,0.0,0.0,0.0
14,-42.0,-67.0,-50.0,3.37,135.0,5.0,0.0,0.0,0.0,0.0
15,-3.0,17.0,19.0,3.35,81.0,3.0,0.0,0.0,0.0,0.0
16,-54.0,-7.0,-20.0,3.33,405.0,15.0,0.0,0.0,0.0,0.0
17,27.0,56.0,13.0,3.3,135.0,5.0,0.0,0.0,0.0,0.0
18,51.0,-43.0,43.0,3.26,189.0,7.0,0.0,0.0,0.0,0.0
19,-33.0,35.0,40.0,3.23,54.0,2.0,0.0,0.0,0.0,0.0
20,-24.0,50.0,19.0,3.15,135.0,5.0,0.0,0.0,0.0,0.0
21,45.0,-46.0,-32.0,3.14,54.0,2.0,0.0,0.0,0.0,0.0
22,54.0,38.0,10.0,3.13,27.0,1.0,0.0,0.0,0.0,0.0
23,-45.0,8.0,-41.0,3.11,54.0,2.0,0.0,0.0,0.0,0.0
24,-36.0,29.0,-17.0,3.1,27.0,1.0,0.0,0.0,0.0,0.0
25,39.0,41.0,31.0,3.07,162.0,6.0,0.0,0.0,0.0,0.0
26,-27.0,29.0,-14.0,3.07,27.0,1.0,0.0,0.0,0.0,0.0
