Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
32,39.0,20.0,46.0,3.56,351,0.00,0.00,0.00
33,-18.0,14.0,-26.0,3.54,378,0.00,0.00,0.00
33a,-12.0,20.0,-26.0,3.13,,,,
34,-30.0,14.0,-14.0,3.53,594,0.00,0.00,0.00
35,12.0,-46.0,-35.0,3.52,135,0.00,0.00,0.00
36,27.0,-22.0,-29.0,3.49,162,0.00,0.00,0.00
37,-18.0,-22.0,19.0,3.47,162,0.00,0.00,0.00
38,36.0,-16.0,1.0,3.44,189,0.00,0.00,0.00
39,-6.0,35.0,25.0,3.38,567,0.00,0.00,0.00
39a,-6.0,26.0,22.0,3.37,,,,
40,-24.0,-34.0,-17.0,3.37,108,0.00,0.00,0.00
41,-9.0,-13.0,61.0,3.36,108,0.00,0.00,0.00
42,-24.0,47.0,34.0,3.35,351,0.00,0.00,0.00
43,21.0,-28.0,25.0,3.35,27,0.00,0.00,0.00
44,3.0,-103.0,4.0,3.34,54,0.00,0.00,0.00
45,-48.0,47.0,-5.0,3.34,27,0.00,0.00,0.00
46,-54.0,26.0,25.0,3.32,108,0.00,0.00,0.00
47,57.0,-1.0,-14.0,3.28,162,0.00,0.00,0.00
48,-15.0,-7.0,-38.0,3.27,27,0.00,0.00,0.00
49,36.0,62.0,-8.0,3.27,27,0.00,0.00,0.00
50,21.0,23.0,46.0,3.26,162,0.00,0.00,0.00
50a,21.0,32.0,46.0,3.07,,,,
51,18.0,-52.0,1.0,3.26,216,0.00,0.00,0.00
52,-27.0,-58.0,1.0,3.24,27,0.00,0.00,0.00
53,12.0,-1.0,-35.0,3.24,162,0.00,0.00,0.00
54,51.0,38.0,-17.0,3.24,81,0.00,0.00,0.00
55,-15.0,-19.0,28.0,3.24,54,0.00,0.00,0.00
56,36.0,29.0,-20.0,3.22,27,0.00,0.00,0.00
57,27.0,-64.0,-50.0,3.22,54,0.00,0.00,0.00
58,42.0,-19.0,37.0,3.22,27,0.00,0.00,0.00
59,-12.0,-49.0,1.0,3.21,54,0.00,0.00,0.00
60,30.0,-46.0,-26.0,3.21,54,0.00,0.00,0.00
61,-9.0,-7.0,52.0,3.20,108,0.00,0.00,0.00
62,-42.0,-1.0,-32.0,3.19,27,0.00,0.00,0.00
63,30.0,59.0,13.0,3.15,108,0.00,0.00,0.00
64,18.0,2.0,-29.0,3.13,54,0.00,0.00,0.00
65,-51.0,14.0,-5.0,3.12,54,0.00,0.00,0.00
66,6.0,-25.0,-47.0,3.11,27,0.00,0.00,0.00
67,3.0,-58.0,-41.0,3.11,27,0.00,0.00,0.00
68,51.0,-55.0,-47.0,3.11,27,0.00,0.00,0.00
69,-48.0,-10.0,58.0,3.10,27,0.00,0.00,0.00
70,57.0,-10.0,-32.0,3.09,27,0.00,0.00,0.00
71,-36.0,5.0,-29.0,3.08,27,0.00,0.00,0.00
72,18.0,-40.0,-41.0,3.08,27,0.00,0.00,0.00
73,-36.0,-22.0,-14.0,3.08,27,0.00,0.00,0.00
74,21.0,2.0,-26.0,3.07,27,0.00,0.00,0.00
75,24.0,65.0,16.0,3.07,54,0.00,0.00,0.00
76,-36.0,38.0,28.0,3.07,108,0.00,0.00,0.00
77,42.0,-76.0,-26.0,3.07,27,0.00,0.00,0.00
78,36.0,-34.0,37.0,3.06,27,0.00,0.00,0.00
79,48.0,-52.0,-50.0,3.06,27,0.00,0.00,0.00
80,-30.0,56.0,19.0,3.06,27,0.00,0.00,0.00
81,21.0,53.0,31.0,3.05,27,0.00,0.00,0.00
82,51.0,-7.0,-17.0,3.05,54,0.00,0.00,0.00
83,-9.0,56.0,7.0,3.05,27,0.00,0.00,0.00
84,-48.0,-55.0,-50.0,3.05,27,0.00,0.00,0.00
85,39.0,59.0,-5.0,3.04,27,0.00,0.00,0.00
86,57.0,-4.0,49.0,3.04,27,0.00,0.00,0.00
87,30.0,-85.0,-32.0,3.03,27,0.00,0.00,0.00
88,-3.0,20.0,22.0,3.03,27,0.00,0.00,0.00
89,-21.0,-28.0,-8.0,3.03,54,0.00,0.00,0.00
90,18.0,5.0,-35.0,3.02,27,0.00,0.00,0.00
91,57.0,2.0,46.0,3.02,27,0.00,0.00,0.00
92,33.0,26.0,-17.0,3.01,54,0.00,0.00,0.00
93,-21.0,-40.0,10.0,3.00,27,0.00,0.00,0.00
