Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),Number of Voxels,TDP (ARI),TDP (Notip),TDP (pARI),TDP (pARI1)
1,-33.0,-94.0,-17.0,5.63,3213.0,119.0,0.38,0.53,0.47,0.56
1a,-45.0,-79.0,-26.0,4.56,,,,,,
2,66.0,2.0,16.0,5.47,7425.0,275.0,0.38,0.72,0.77,0.72
2a,69.0,-22.0,10.0,4.67,,,,,,
2b,69.0,-10.0,13.0,4.59,,,,,,
2c,69.0,-28.0,13.0,4.43,,,,,,
3,-12.0,-82.0,-8.0,5.4,8397.0,311.0,0.46,0.75,0.79,0.76
3a,30.0,-73.0,-8.0,4.96,,,,,,
3b,-24.0,-61.0,-11.0,4.91,,,,,,
3c,30.0,-46.0,-11.0,4.64,,,,,,
4,-6.0,11.0,52.0,5.3,3321.0,123.0,0.23,0.48,0.49,0.5
4a,6.0,8.0,55.0,4.19,,,,,,
5,45.0,14.0,25.0,5.27,2835.0,105.0,0.38,0.5,0.45,0.53
6,12.0,-43.0,-26.0,5.08,1107.0,41.0,0.15,0.24,0.0,0.27
7,39.0,-73.0,4.0,5.0,2862.0,106.0,0.08,0.34,0.42,0.36
7a,39.0,-64.0,16.0,4.44,,,,,,
7b,30.0,-82.0,10.0,4.42,,,,,,
8,-63.0,-34.0,16.0,4.95,9585.0,355.0,0.46,0.79,0.82,0.78
8a,-63.0,-10.0,13.0,4.9,,,,,,
8b,-57.0,-19.0,7.0,4.68,,,,,,
8c,-60.0,-49.0,25.0,4.59,,,,,,
9,-27.0,-19.0,4.0,4.85,837.0,31.0,0.06,0.06,0.0,0.06
10,36.0,-94.0,-8.0,4.75,2160.0,80.0,0.25,0.42,0.3,0.47
11,12.0,-46.0,1.0,4.54,783.0,29.0,0.0,0.07,0.0,0.1
12,15.0,56.0,19.0,4.52,297.0,11.0,0.0,0.0,0.0,0.0
13,3.0,-25.0,52.0,4.51,324.0,12.0,0.0,0.0,0.0,0.0
14,0.0,-64.0,-14.0,4.43,1755.0,65.0,0.0,0.22,0.14,0.28
14a,3.0,-55.0,-11.0,4.26,,,,,,
14b,0.0,-67.0,-26.0,4.02,,,,,,
15,54.0,-22.0,58.0,4.4,648.0,24.0,0.0,0.0,0.0,0.0
16,-45.0,-67.0,34.0,4.32,1890.0,70.0,0.0,0.17,0.13,0.21
17,30.0,-1.0,-5.0,4.26,351.0,13.0,0.0,0.0,0.0,0.0
17a,30.0,-10.0,-5.0,3.84,,,,,,
18,3.0,-16.0,-32.0,4.23,1404.0,52.0,0.0,0.0,0.0,0.0
18a,3.0,-28.0,-47.0,4.11,,,,,,
18b,-15.0,-28.0,-38.0,4.1,,,,,,
18c,-3.0,-25.0,-38.0,4.01,,,,,,
19,-51.0,-37.0,55.0,4.21,459.0,17.0,0.0,0.0,0.0,0.0
20,-51.0,-16.0,31.0,4.2,1404.0,52.0,0.0,0.0,0.0,0.0
20a,-60.0,-13.0,40.0,4.01,,,,,,
21,-39.0,26.0,19.0,4.18,459.0,17.0,0.0,0.0,0.0,0.0
22,-48.0,-61.0,-26.0,4.13,783.0,29.0,0.0,0.0,0.0,0.0
22a,-51.0,-64.0,-35.0,4.08,,,,,,
23,15.0,-61.0,-23.0,4.1,405.0,15.0,0.0,0.0,0.0,0.0
24,9.0,-37.0,-38.0,4.09,189.0,7.0,0.0,0.0,0.0,0.0
25,-21.0,62.0,16.0,4.06,594.0,22.0,0.0,0.0,0.0,0.0
26,42.0,-13.0,22.0,4.03,378.0,14.0,0.0,0.0,0.0,0.0
27,48.0,-70.0,-32.0,3.96,513.0,19.0,0.0,0.0,0.0,0.0
27a,45.0,-70.0,-23.0,3.92,,,,,,
28,-36.0,2.0,13.0,3.94,108.0,4.0,0.0,0.0,0.0,0.0
29,12.0,56.0,4.0,3.92,270.0,10.0,0.0,0.0,0.0,0.0
30,-27.0,-55.0,46.0,3.85,270.0,10.0,0.0,0.0,0.0,0.0
31,15.0,-31.0,-35.0,3.77,54.0,2.0,0.0,0.0,0.0,0.0
32,-33.0,20.0,4.0,3.77,81.0,3.0,0.0,0.0,0.0,0.0
33,33.0,-82.0,-29.0,3.77,81.0,3.0,0.0,0.0,0.0,0.0
34,12.0,41.0,-8.0,3.76,27.0,1.0,0.0,0.0,0.0,0.0
35,27.0,32.0,49.0,3.75,27.0,1.0,0.0,0.0,0.0,0.0
36,27.0,-55.0,46.0,3.75,162.0,6.0,0.0,0.0,0.0,0.0
37,24.0,-43.0,67.0,3.75,27.0,1.0,0.0,0.0,0.0,0.0
38,3.0,47.0,16.0,3.72,108.0,4.0,0.0,0.0,0.0,0.0
39,-3.0,-58.0,28.0,3.7,54.0,2.0,0.0,0.0,0.0,0.0
40,-30.0,-4.0,52.0,3.69,108.0,4.0,0.0,0.0,0.0,0.0
41,42.0,5.0,46.0,3.68,81.0,3.0,0.0,0.0,0.0,0.0
42,57.0,-55.0,31.0,3.67,270.0,10.0,0.0,0.0,0.0,0.0
43,12.0,44.0,-5.0,3.66,27.0,1.0,0.0,0.0,0.0,0.0
44,-24.0,-76.0,31.0,3.66,81.0,3.0,0.0,0.0,0.0,0.0
45,48.0,20.0,-32.0,3.66,54.0,2.0,0.0,0.0,0.0,0.0
46,-3.0,-46.0,28.0,3.65,54.0,2.0,0.0,0.0,0.0,0.0
47,-6.0,-31.0,-47.0,3.64,81.0,3.0,0.0,0.0,0.0,0.0
