Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),Number of Voxels,TDP (ARI),TDP (Notip),TDP (pARI),TDP (pARI1)
1,45.0,-73.0,-8.0,10.21,39474.0,1462.0,0.75,0.8,0.84,0.81
1a,48.0,-58.0,-14.0,9.63,,,,,,
1b,45.0,-40.0,-17.0,7.61,,,,,,
1c,42.0,-58.0,13.0,6.75,,,,,,
2,-45.0,-70.0,-2.0,10.19,34452.0,1276.0,0.76,0.81,0.83,0.81
2a,-42.0,-46.0,-14.0,8.64,,,,,,
2b,-45.0,-67.0,-14.0,8.41,,,,,,
2c,-48.0,-40.0,7.0,3.46,,,,,,
3,-27.0,-46.0,-8.0,9.43,16497.0,611.0,0.63,0.71,0.73,0.72
3a,-15.0,-91.0,-8.0,8.13,,,,,,
3b,-15.0,-103.0,7.0,5.01,,,,,,
4,27.0,-43.0,-11.0,8.84,19737.0,731.0,0.66,0.74,0.76,0.75
4a,18.0,-88.0,-5.0,8.2,,,,,,
4b,24.0,-97.0,13.0,5.5,,,,,,
4c,18.0,-10.0,-20.0,3.89,,,,,,
5,-6.0,-76.0,7.0,7.52,37071.0,1373.0,0.63,0.74,0.81,0.75
5a,15.0,-73.0,7.0,6.67,,,,,,
5b,3.0,-73.0,7.0,6.38,,,,,,
5c,15.0,-70.0,16.0,6.3,,,,,,
6,21.0,-55.0,16.0,6.63,1944.0,72.0,0.53,0.57,0.24,0.58
7,39.0,-79.0,22.0,6.48,3078.0,114.0,0.37,0.4,0.26,0.42
8,3.0,41.0,-20.0,6.38,18792.0,696.0,0.51,0.62,0.69,0.64
8a,9.0,47.0,-8.0,6.03,,,,,,
8b,-6.0,38.0,-8.0,5.98,,,,,,
8c,-21.0,23.0,-17.0,5.5,,,,,,
9,-15.0,-55.0,16.0,6.08,1296.0,48.0,0.42,0.48,0.0,0.5
10,-42.0,2.0,28.0,6.01,7452.0,276.0,0.31,0.42,0.41,0.43
11,6.0,26.0,43.0,5.86,14472.0,536.0,0.34,0.48,0.55,0.5
11a,6.0,8.0,55.0,5.31,,,,,,
11b,-6.0,17.0,49.0,4.67,,,,,,
11c,-6.0,23.0,34.0,4.62,,,,,,
12,-33.0,-88.0,22.0,5.49,3132.0,116.0,0.31,0.4,0.25,0.41
12a,-45.0,-79.0,34.0,3.6,,,,,,
13,-42.0,14.0,1.0,5.45,7938.0,294.0,0.41,0.51,0.51,0.52
13a,-33.0,17.0,7.0,5.41,,,,,,
14,45.0,17.0,1.0,5.36,9936.0,368.0,0.19,0.34,0.41,0.36
14a,45.0,14.0,19.0,5.0,,,,,,
14b,45.0,2.0,43.0,3.92,,,,,,
14c,33.0,-4.0,46.0,3.34,,,,,,
15,33.0,-52.0,46.0,5.35,15768.0,584.0,0.34,0.52,0.61,0.53
15a,30.0,-70.0,34.0,4.79,,,,,,
15b,42.0,-40.0,46.0,4.74,,,,,,
15c,60.0,-22.0,40.0,4.64,,,,,,
16,-42.0,-43.0,43.0,5.33,14715.0,545.0,0.39,0.53,0.6,0.55
16a,-33.0,-49.0,46.0,5.24,,,,,,
16b,-45.0,-31.0,37.0,4.57,,,,,,
16c,-54.0,-28.0,40.0,4.41,,,,,,
17,15.0,-76.0,-50.0,5.06,2970.0,110.0,0.11,0.18,0.04,0.2
17a,0.0,-67.0,-38.0,3.89,,,,,,
18,0.0,-28.0,28.0,4.82,2835.0,105.0,0.11,0.18,0.05,0.21
18a,3.0,-16.0,28.0,3.98,,,,,,
19,45.0,44.0,13.0,4.59,2160.0,80.0,0.01,0.12,0.0,0.14
20,39.0,-7.0,-38.0,3.95,378.0,14.0,0.0,0.0,0.0,0.0
21,-33.0,-7.0,-35.0,3.89,162.0,6.0,0.0,0.0,0.0,0.0
22,3.0,14.0,22.0,3.82,297.0,11.0,0.0,0.0,0.0,0.0
23,-39.0,38.0,19.0,3.78,810.0,30.0,0.0,0.0,0.0,0.0
24,-24.0,-13.0,-20.0,3.75,81.0,3.0,0.0,0.0,0.0,0.0
25,-27.0,-67.0,-29.0,3.65,432.0,16.0,0.0,0.0,0.0,0.0
26,33.0,-49.0,-50.0,3.6,378.0,14.0,0.0,0.0,0.0,0.0
27,30.0,32.0,-14.0,3.58,243.0,9.0,0.0,0.0,0.0,0.0
28,-3.0,-25.0,10.0,3.54,486.0,18.0,0.0,0.0,0.0,0.0
29,-21.0,-76.0,-50.0,3.49,243.0,9.0,0.0,0.0,0.0,0.0
30,-3.0,-43.0,-38.0,3.45,54.0,2.0,0.0,0.0,0.0,0.0
31,-6.0,2.0,-23.0,3.38,108.0,4.0,0.0,0.0,0.0,0.0
32,21.0,-1.0,-17.0,3.38,81.0,3.0,0.0,0.0,0.0,0.0
33,-9.0,20.0,7.0,3.35,54.0,2.0,0.0,0.0,0.0,0.0
34,-12.0,-22.0,13.0,3.35,81.0,3.0,0.0,0.0,0.0,0.0
35,-18.0,-4.0,-14.0,3.34,81.0,3.0,0.0,0.0,0.0,0.0
36,18.0,-10.0,73.0,3.3,108.0,4.0,0.0,0.0,0.0,0.0
37,0.0,-58.0,-26.0,3.27,54.0,2.0,0.0,0.0,0.0,0.0
38,-9.0,-58.0,-17.0,3.25,27.0,1.0,0.0,0.0,0.0,0.0
39,-18.0,-28.0,73.0,3.22,81.0,3.0,0.0,0.0,0.0,0.0
40,-21.0,8.0,-29.0,3.22,81.0,3.0,0.0,0.0,0.0,0.0
41,-33.0,-7.0,-17.0,3.22,81.0,3.0,0.0,0.0,0.0,0.0
42,-6.0,17.0,4.0,3.22,27.0,1.0,0.0,0.0,0.0,0.0
43,6.0,-58.0,-47.0,3.22,27.0,1.0,0.0,0.0,0.0,0.0
44,66.0,-34.0,28.0,3.14,108.0,4.0,0.0,0.0,0.0,0.0
45,39.0,-4.0,-17.0,3.14,27.0,1.0,0.0,0.0,0.0,0.0
46,-54.0,-16.0,22.0,3.13,27.0,1.0,0.0,0.0,0.0,0.0
47,18.0,-25.0,76.0,3.13,27.0,1.0,0.0,0.0,0.0,0.0
48,-24.0,-7.0,49.0,3.11,54.0,2.0,0.0,0.0,0.0,0.0
49,6.0,14.0,7.0,3.11,27.0,1.0,0.0,0.0,0.0,0.0
50,-21.0,-34.0,-41.0,3.1,27.0,1.0,0.0,0.0,0.0,0.0
51,12.0,23.0,10.0,3.09,27.0,1.0,0.0,0.0,0.0,0.0
52,27.0,-58.0,-50.0,3.08,27.0,1.0,0.0,0.0,0.0,0.0
53,-6.0,14.0,7.0,3.08,27.0,1.0,0.0,0.0,0.0,0.0
54,-3.0,-40.0,22.0,3.06,54.0,2.0,0.0,0.0,0.0,0.0
55,15.0,-28.0,73.0,3.06,27.0,1.0,0.0,0.0,0.0,0.0
56,-6.0,5.0,19.0,3.06,27.0,1.0,0.0,0.0,0.0,0.0
57,30.0,-7.0,-35.0,3.04,54.0,2.0,0.0,0.0,0.0,0.0
58,27.0,-43.0,10.0,3.04,27.0,1.0,0.0,0.0,0.0,0.0
59,-45.0,-25.0,10.0,3.02,27.0,1.0,0.0,0.0,0.0,0.0
60,0.0,-61.0,-29.0,3.01,27.0,1.0,0.0,0.0,0.0,0.0
61,3.0,14.0,-2.0,3.0,27.0,1.0,0.0,0.0,0.0,0.0
