Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
1,9.0,-67.0,31.0,4.82,4401,0.18,0.58,0.55
1a,6.0,-64.0,22.0,4.48,,,,
1b,6.0,-55.0,22.0,4.29,,,,
1c,-6.0,-55.0,22.0,4.20,,,,
2,-45.0,14.0,25.0,4.48,1485,0.00,0.11,0.00
3,-6.0,62.0,7.0,4.42,1188,0.00,0.00,0.00
3a,-9.0,53.0,7.0,4.18,,,,
3b,3.0,59.0,7.0,3.99,,,,
4,57.0,2.0,-32.0,4.38,324,0.00,0.00,0.00
4a,57.0,-7.0,-32.0,3.79,,,,
5,33.0,-85.0,-32.0,4.15,270,0.00,0.00,0.00
6,-48.0,44.0,4.0,4.08,486,0.00,0.00,0.00
7,-42.0,-13.0,1.0,4.05,297,0.00,0.00,0.00
7a,-45.0,-7.0,7.0,3.95,,,,
8,21.0,2.0,-20.0,3.97,243,0.00,0.00,0.00
9,45.0,2.0,-26.0,3.83,27,0.00,0.00,0.00
10,21.0,56.0,34.0,3.82,81,0.00,0.00,0.00
11,-3.0,53.0,37.0,3.77,27,0.00,0.00,0.00
12,-9.0,41.0,4.0,3.77,243,0.00,0.00,0.00
13,12.0,44.0,16.0,3.75,162,0.00,0.00,0.00
14,-30.0,-88.0,-38.0,3.74,54,0.00,0.00,0.00
15,-33.0,-85.0,-35.0,3.72,54,0.00,0.00,0.00
16,-18.0,35.0,34.0,3.72,54,0.00,0.00,0.00
17,42.0,-70.0,49.0,3.67,27,0.00,0.00,0.00
18,3.0,59.0,25.0,3.62,54,0.00,0.00,0.00
19,-15.0,-40.0,4.0,3.61,27,0.00,0.00,0.00
20,21.0,59.0,31.0,3.60,27,0.00,0.00,0.00
21,-57.0,-49.0,-17.0,3.60,27,0.00,0.00,0.00
22,12.0,-49.0,28.0,3.58,27,0.00,0.00,0.00
23,-60.0,-52.0,-17.0,3.53,27,0.00,0.00,0.00
24,-18.0,-43.0,4.0,3.53,27,0.00,0.00,0.00
25,39.0,-70.0,46.0,3.51,27,0.00,0.00,0.00
26,-39.0,38.0,-11.0,3.51,27,0.00,0.00,0.00
