Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3),TDP (ARI),TDP (Notip),TDP (pARI)
66,-48.0,17.0,40.0,3.26,108,0.00,0.00,0.00
67,51.0,-64.0,-32.0,3.26,162,0.00,0.00,0.00
68,6.0,32.0,4.0,3.24,54,0.00,0.00,0.00
69,3.0,-103.0,4.0,3.22,27,0.00,0.00,0.00
70,15.0,-52.0,7.0,3.19,81,0.00,0.00,0.00
71,33.0,29.0,-23.0,3.19,81,0.00,0.00,0.00
72,-12.0,-49.0,4.0,3.17,81,0.00,0.00,0.00
73,6.0,35.0,28.0,3.14,27,0.00,0.00,0.00
74,-3.0,-88.0,40.0,3.14,27,0.00,0.00,0.00
75,36.0,29.0,-20.0,3.14,27,0.00,0.00,0.00
76,-45.0,-22.0,-35.0,3.11,27,0.00,0.00,0.00
77,-54.0,32.0,10.0,3.11,81,0.00,0.00,0.00
78,-9.0,-82.0,-29.0,3.11,27,0.00,0.00,0.00
79,30.0,20.0,-8.0,3.11,27,0.00,0.00,0.00
80,-27.0,50.0,-14.0,3.10,81,0.00,0.00,0.00
81,-21.0,-70.0,10.0,3.10,27,0.00,0.00,0.00
82,-63.0,-7.0,22.0,3.09,27,0.00,0.00,0.00
83,33.0,23.0,-8.0,3.07,27,0.00,0.00,0.00
84,30.0,20.0,-20.0,3.06,27,0.00,0.00,0.00
85,-18.0,23.0,-20.0,3.04,27,0.00,0.00,0.00
86,-15.0,20.0,-26.0,3.03,27,0.00,0.00,0.00
87,54.0,-25.0,-32.0,3.02,27,0.00,0.00,0.00
88,-6.0,32.0,28.0,3.02,27,0.00,0.00,0.00
89,-51.0,-25.0,-29.0,3.02,27,0.00,0.00,0.00
90,-36.0,53.0,-17.0,3.02,27,0.00,0.00,0.00
91,-48.0,-58.0,-50.0,3.01,27,0.00,0.00,0.00
92,21.0,-31.0,-8.0,3.01,27,0.00,0.00,0.00
